linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.2355
ward,euclidean,maxclust,3,0.2786
ward,euclidean,maxclust,4,0.2973
ward,euclidean,maxclust,5,0.2921
ward,euclidean,maxclust,6,0.2727
ward,euclidean,maxclust,7,0.2735
ward,euclidean,maxclust,8,0.2564
ward,euclidean,maxclust,9,0.2546
ward,euclidean,maxclust,10,0.2474
ward,euclidean,maxclust,11,0.2368
ward,euclidean,maxclust,12,0.2279
ward,euclidean,maxclust,13,0.2217
ward,euclidean,maxclust,14,0.2113
ward,euclidean,maxclust,15,0.1958
ward,euclidean,maxclust,16,0.1917
ward,euclidean,maxclust,17,0.195
ward,euclidean,maxclust,18,0.193
ward,euclidean,maxclust,19,0.1841
ward,euclidean,maxclust,20,0.1794
ward,euclidean,maxclust,21,0.1707
ward,euclidean,maxclust,22,0.1621
ward,euclidean,maxclust,23,0.1596
ward,euclidean,maxclust,24,0.1607
ward,euclidean,maxclust,25,0.1626
ward,euclidean,distance,5.0,0.6273
ward,euclidean,distance,10.0,0.3002
ward,euclidean,distance,15.0,0.2143
ward,euclidean,distance,20.0,0.1894
average,euclidean,maxclust,2,0.2365
average,euclidean,maxclust,3,0.2777
average,euclidean,maxclust,4,0.2924
average,euclidean,maxclust,5,0.2926
average,euclidean,maxclust,6,0.2878
average,euclidean,maxclust,7,0.2851
average,euclidean,maxclust,8,0.2699
average,euclidean,maxclust,9,0.2787
average,euclidean,maxclust,10,0.2787
average,euclidean,maxclust,11,0.2456
average,euclidean,maxclust,12,0.2432
average,euclidean,maxclust,13,0.2531
average,euclidean,maxclust,14,0.26
average,euclidean,maxclust,15,0.2584
average,euclidean,maxclust,16,0.2585
average,euclidean,maxclust,17,0.2515
average,euclidean,maxclust,18,0.2384
average,euclidean,maxclust,19,0.2297
average,euclidean,maxclust,20,0.2274
average,euclidean,maxclust,21,0.2205
average,euclidean,maxclust,22,0.2132
average,euclidean,maxclust,23,0.212
average,euclidean,maxclust,24,0.2059
average,euclidean,maxclust,25,0.2059
average,euclidean,distance,5.0,0.1773
average,euclidean,distance,10.0,0.2384
average,euclidean,distance,15.0,0.2926
average,cityblock,maxclust,2,0.2309
average,cityblock,maxclust,3,0.2882
average,cityblock,maxclust,4,0.1556
average,cityblock,maxclust,5,0.1926
average,cityblock,maxclust,6,0.1299
average,cityblock,maxclust,7,0.1938
average,cityblock,maxclust,8,0.2361
average,cityblock,maxclust,9,0.2284
average,cityblock,maxclust,10,0.2075
average,cityblock,maxclust,11,0.1724
average,cityblock,maxclust,12,0.1984
average,cityblock,maxclust,13,0.1994
average,cityblock,maxclust,14,0.2135
average,cityblock,maxclust,15,0.202
average,cityblock,maxclust,16,0.1921
average,cityblock,maxclust,17,0.1921
average,cityblock,maxclust,18,0.1718
average,cityblock,maxclust,19,0.1901
average,cityblock,maxclust,20,0.1868
average,cityblock,maxclust,21,0.1757
average,cityblock,maxclust,22,0.1716
average,cityblock,maxclust,23,0.1716
average,cityblock,maxclust,24,0.17
average,cityblock,maxclust,25,0.1703
average,cityblock,distance,5.0,0.2892
average,cityblock,distance,10.0,0.0648
average,cityblock,distance,15.0,0.0514
average,cityblock,distance,20.0,0.0566
complete,euclidean,maxclust,2,0.2376
complete,euclidean,maxclust,3,0.2469
complete,euclidean,maxclust,4,0.2999
complete,euclidean,maxclust,5,0.2893
complete,euclidean,maxclust,6,0.274
complete,euclidean,maxclust,7,0.2604
complete,euclidean,maxclust,8,0.2561
complete,euclidean,maxclust,9,0.2456
complete,euclidean,maxclust,10,0.244
complete,euclidean,maxclust,11,0.2442
complete,euclidean,maxclust,12,0.245
complete,euclidean,maxclust,13,0.2247
complete,euclidean,maxclust,14,0.212
complete,euclidean,maxclust,15,0.2137
complete,euclidean,maxclust,16,0.2008
complete,euclidean,maxclust,17,0.1973
complete,euclidean,maxclust,18,0.1989
complete,euclidean,maxclust,19,0.1902
complete,euclidean,maxclust,20,0.1902
complete,euclidean,maxclust,21,0.1766
complete,euclidean,maxclust,22,0.1685
complete,euclidean,maxclust,23,0.1672
complete,euclidean,maxclust,24,0.1677
complete,euclidean,maxclust,25,0.1677
complete,euclidean,distance,5.0,0.2262
complete,euclidean,distance,10.0,0.1515
complete,euclidean,distance,15.0,0.1989
complete,euclidean,distance,20.0,0.2561
complete,cityblock,maxclust,2,0.2352
complete,cityblock,maxclust,3,0.2436
complete,cityblock,maxclust,4,0.2746
complete,cityblock,maxclust,5,0.2694
complete,cityblock,maxclust,6,0.2604
complete,cityblock,maxclust,7,0.2466
complete,cityblock,maxclust,8,0.23
complete,cityblock,maxclust,9,0.241
complete,cityblock,maxclust,10,0.2318
complete,cityblock,maxclust,11,0.2304
complete,cityblock,maxclust,12,0.2292
complete,cityblock,maxclust,13,0.2139
complete,cityblock,maxclust,14,0.2149
complete,cityblock,maxclust,15,0.1953
complete,cityblock,maxclust,16,0.1837
complete,cityblock,maxclust,17,0.1731
complete,cityblock,maxclust,18,0.1836
complete,cityblock,maxclust,19,0.1881
complete,cityblock,maxclust,20,0.1779
complete,cityblock,maxclust,21,0.1767
complete,cityblock,maxclust,22,0.1729
complete,cityblock,maxclust,23,0.1723
complete,cityblock,maxclust,24,0.1722
complete,cityblock,maxclust,25,0.1609
complete,cityblock,distance,5.0,0.3163
complete,cityblock,distance,10.0,0.1337
complete,cityblock,distance,15.0,0.0986
complete,cityblock,distance,20.0,0.0913
