linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,21,0.1531
complete,euclidean,maxclust,22,0.1547
complete,euclidean,maxclust,23,0.1547
complete,euclidean,maxclust,24,0.156
complete,euclidean,maxclust,25,0.1568
complete,euclidean,distance,5.0,0.086
complete,euclidean,distance,10.0,0.1065
complete,euclidean,distance,15.0,0.1746
complete,euclidean,distance,20.0,0.1522
complete,cityblock,maxclust,2,0.1389
complete,cityblock,maxclust,3,0.1757
complete,cityblock,maxclust,4,0.1789
complete,cityblock,maxclust,5,0.1545
complete,cityblock,maxclust,6,0.1457
complete,cityblock,maxclust,7,0.1481
complete,cityblock,maxclust,8,0.1412
complete,cityblock,maxclust,9,0.1398
complete,cityblock,maxclust,10,0.1285
complete,cityblock,maxclust,11,0.1112
complete,cityblock,maxclust,12,0.1166
complete,cityblock,maxclust,13,0.1195
complete,cityblock,maxclust,14,0.121
complete,cityblock,maxclust,15,0.13
complete,cityblock,maxclust,16,0.1373
complete,cityblock,maxclust,17,0.1381
complete,cityblock,maxclust,18,0.152
complete,cityblock,maxclust,19,0.1542
complete,cityblock,maxclust,20,0.1545
complete,cityblock,maxclust,21,0.1525
complete,cityblock,maxclust,22,0.1531
complete,cityblock,maxclust,23,0.1648
complete,cityblock,maxclust,24,0.1663
complete,cityblock,maxclust,25,0.1664
complete,cityblock,distance,20.0,0.003
complete,cosine,maxclust,2,0.151
complete,cosine,maxclust,3,0.1665
complete,cosine,maxclust,4,0.1754
complete,cosine,maxclust,5,0.1427
complete,cosine,maxclust,6,0.1184
complete,cosine,maxclust,7,0.1193
complete,cosine,maxclust,8,0.1084
complete,cosine,maxclust,9,0.1284
complete,cosine,maxclust,10,0.1476
complete,cosine,maxclust,11,0.1461
complete,cosine,maxclust,12,0.1476
complete,cosine,maxclust,13,0.1522
complete,cosine,maxclust,14,0.1617
complete,cosine,maxclust,15,0.1593
complete,cosine,maxclust,16,0.1591
complete,cosine,maxclust,17,0.1593
complete,cosine,maxclust,18,0.1524
complete,cosine,maxclust,19,0.1501
complete,cosine,maxclust,20,0.1505
complete,cosine,maxclust,21,0.1531
complete,cosine,maxclust,22,0.1547
complete,cosine,maxclust,23,0.1547
complete,cosine,maxclust,24,0.156
complete,cosine,maxclust,25,0.1568
complete,correlation,maxclust,2,0.151
complete,correlation,maxclust,3,0.1665
complete,correlation,maxclust,4,0.1754
complete,correlation,maxclust,5,0.1427
complete,correlation,maxclust,6,0.1184
complete,correlation,maxclust,7,0.1193
complete,correlation,maxclust,8,0.1084
complete,correlation,maxclust,9,0.1284
complete,correlation,maxclust,10,0.1476
complete,correlation,maxclust,11,0.1461
complete,correlation,maxclust,12,0.1476
complete,correlation,maxclust,13,0.1522
complete,correlation,maxclust,14,0.1617
complete,correlation,maxclust,15,0.1593
complete,correlation,maxclust,16,0.1591
complete,correlation,maxclust,17,0.1593
complete,correlation,maxclust,18,0.1524
complete,correlation,maxclust,19,0.1501
complete,correlation,maxclust,20,0.1505
complete,correlation,maxclust,21,0.1531
complete,correlation,maxclust,22,0.1547
complete,correlation,maxclust,23,0.1547
complete,correlation,maxclust,24,0.156
complete,correlation,maxclust,25,0.1568
single,euclidean,maxclust,2,0.0319
single,euclidean,maxclust,3,-0.0175
single,euclidean,maxclust,4,-0.0508
single,euclidean,maxclust,5,-0.0538
single,euclidean,maxclust,6,-0.0554
single,euclidean,maxclust,7,-0.0562
single,euclidean,maxclust,8,-0.0569
single,euclidean,maxclust,9,-0.0651
single,euclidean,maxclust,10,-0.106
single,euclidean,maxclust,11,-0.1082
single,euclidean,maxclust,12,-0.1124
single,euclidean,maxclust,13,-0.1183
