linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.1307
ward,euclidean,maxclust,3,0.1642
ward,euclidean,maxclust,4,0.1825
ward,euclidean,maxclust,5,0.1764
ward,euclidean,maxclust,6,0.1653
ward,euclidean,maxclust,7,0.1537
ward,euclidean,maxclust,8,0.1556
ward,euclidean,maxclust,9,0.1559
ward,euclidean,maxclust,10,0.165
ward,euclidean,maxclust,11,0.1689
ward,euclidean,maxclust,12,0.1793
ward,euclidean,maxclust,13,0.1833
ward,euclidean,maxclust,14,0.1917
ward,euclidean,maxclust,15,0.2007
ward,euclidean,maxclust,16,0.2036
ward,euclidean,maxclust,17,0.2126
ward,euclidean,maxclust,18,0.2216
ward,euclidean,maxclust,19,0.2183
ward,euclidean,maxclust,20,0.2185
ward,euclidean,maxclust,21,0.2185
ward,euclidean,maxclust,22,0.2192
ward,euclidean,maxclust,23,0.2183
ward,euclidean,maxclust,24,0.218
ward,euclidean,maxclust,25,0.214
ward,euclidean,distance,5.0,0.0755
ward,euclidean,distance,10.0,0.0797
ward,euclidean,distance,15.0,0.0897
ward,euclidean,distance,20.0,0.0946
average,euclidean,maxclust,2,0.1357
average,euclidean,maxclust,3,0.1781
average,euclidean,maxclust,4,0.1858
average,euclidean,maxclust,5,0.1756
average,euclidean,maxclust,6,0.1741
average,euclidean,maxclust,7,0.1736
average,euclidean,maxclust,8,0.1684
average,euclidean,maxclust,9,0.1626
average,euclidean,maxclust,10,0.1595
average,euclidean,maxclust,11,0.1854
average,euclidean,maxclust,12,0.187
average,euclidean,maxclust,13,0.1877
average,euclidean,maxclust,14,0.1864
average,euclidean,maxclust,15,0.1829
average,euclidean,maxclust,16,0.1789
average,euclidean,maxclust,17,0.175
average,euclidean,maxclust,18,0.1856
average,euclidean,maxclust,19,0.1851
average,euclidean,maxclust,20,0.1843
average,euclidean,maxclust,21,0.1838
average,euclidean,maxclust,22,0.1838
average,euclidean,maxclust,23,0.1812
average,euclidean,maxclust,24,0.1808
average,euclidean,maxclust,25,0.1743
average,euclidean,distance,5.0,0.0549
average,euclidean,distance,10.0,0.2117
average,euclidean,distance,15.0,0.1851
average,cityblock,maxclust,2,0.1256
