linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.0463
ward,euclidean,maxclust,3,0.0391
ward,euclidean,maxclust,4,0.0336
ward,euclidean,maxclust,5,0.0347
ward,euclidean,maxclust,6,0.0371
ward,euclidean,maxclust,7,0.0429
ward,euclidean,maxclust,8,0.031
ward,euclidean,maxclust,9,0.0283
ward,euclidean,maxclust,10,0.025
ward,euclidean,maxclust,11,0.0234
ward,euclidean,maxclust,12,0.0211
ward,euclidean,maxclust,13,0.0216
ward,euclidean,maxclust,14,0.0212
ward,euclidean,maxclust,15,0.0195
ward,euclidean,maxclust,16,0.0212
ward,euclidean,maxclust,17,0.0204
ward,euclidean,maxclust,18,0.0206
ward,euclidean,maxclust,19,0.016
ward,euclidean,maxclust,20,0.0162
ward,euclidean,maxclust,21,0.0148
ward,euclidean,maxclust,22,0.0134
ward,euclidean,maxclust,23,0.0121
ward,euclidean,maxclust,24,0.0137
ward,euclidean,maxclust,25,0.0139
ward,euclidean,distance,5.0,0.0266
ward,euclidean,distance,10.0,0.1388
ward,euclidean,distance,15.0,0.1128
ward,euclidean,distance,20.0,0.0661
average,euclidean,maxclust,2,0.0517
average,euclidean,maxclust,3,0.038
average,euclidean,maxclust,4,0.0362
average,euclidean,maxclust,5,0.033
average,euclidean,maxclust,6,0.0288
average,euclidean,maxclust,7,0.036
average,euclidean,maxclust,8,0.0384
average,euclidean,maxclust,9,0.0371
average,euclidean,maxclust,10,0.0397
average,euclidean,maxclust,11,0.0395
average,euclidean,maxclust,12,0.0453
average,euclidean,maxclust,13,0.045
average,euclidean,maxclust,14,0.0443
average,euclidean,maxclust,15,0.0439
average,euclidean,maxclust,16,0.0438
average,euclidean,maxclust,17,0.0426
average,euclidean,maxclust,18,0.0414
average,euclidean,maxclust,19,0.039
average,euclidean,maxclust,20,0.0399
average,euclidean,maxclust,21,0.0385
average,euclidean,maxclust,22,0.0373
average,euclidean,maxclust,23,0.0369
average,euclidean,maxclust,24,0.0355
average,euclidean,maxclust,25,0.0346
average,euclidean,distance,5.0,0.0282
average,euclidean,distance,10.0,0.126
average,euclidean,distance,15.0,0.0266
average,cityblock,maxclust,2,0.0491
average,cityblock,maxclust,3,0.0384
average,cityblock,maxclust,4,0.037
average,cityblock,maxclust,5,0.0293
average,cityblock,maxclust,6,0.032
average,cityblock,maxclust,7,0.0291
average,cityblock,maxclust,8,0.0259
average,cityblock,maxclust,9,0.0293
