linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,21,0.1393
complete,euclidean,maxclust,22,0.1416
complete,euclidean,maxclust,23,0.13
complete,euclidean,maxclust,24,0.1287
complete,euclidean,maxclust,25,0.1419
complete,euclidean,distance,5.0,0.0715
complete,euclidean,distance,10.0,0.1024
complete,euclidean,distance,15.0,0.1431
complete,euclidean,distance,20.0,0.161
complete,cityblock,maxclust,2,0.1165
complete,cityblock,maxclust,3,0.1178
complete,cityblock,maxclust,4,0.115
complete,cityblock,maxclust,5,0.1051
complete,cityblock,maxclust,6,0.0938
complete,cityblock,maxclust,7,0.0953
complete,cityblock,maxclust,8,0.0892
complete,cityblock,maxclust,9,0.0992
complete,cityblock,maxclust,10,0.1068
complete,cityblock,maxclust,11,0.116
complete,cityblock,maxclust,12,0.1199
complete,cityblock,maxclust,13,0.1369
complete,cityblock,maxclust,14,0.1276
complete,cityblock,maxclust,15,0.1454
complete,cityblock,maxclust,16,0.1463
complete,cityblock,maxclust,17,0.1578
complete,cityblock,maxclust,18,0.1605
complete,cityblock,maxclust,19,0.1668
complete,cityblock,maxclust,20,0.158
complete,cityblock,maxclust,21,0.1619
complete,cityblock,maxclust,22,0.1567
complete,cityblock,maxclust,23,0.1513
complete,cityblock,maxclust,24,0.154
complete,cityblock,maxclust,25,0.157
complete,cityblock,distance,20.0,0.0025
complete,cosine,maxclust,2,0.1171
complete,cosine,maxclust,3,0.1162
complete,cosine,maxclust,4,0.0962
complete,cosine,maxclust,5,0.0855
complete,cosine,maxclust,6,0.0949
complete,cosine,maxclust,7,0.1039
complete,cosine,maxclust,8,0.1195
complete,cosine,maxclust,9,0.1271
complete,cosine,maxclust,10,0.1315
complete,cosine,maxclust,11,0.1288
complete,cosine,maxclust,12,0.1332
complete,cosine,maxclust,13,0.1374
complete,cosine,maxclust,14,0.125
complete,cosine,maxclust,15,0.1362
complete,cosine,maxclust,16,0.1504
complete,cosine,maxclust,17,0.1588
complete,cosine,maxclust,18,0.161
complete,cosine,maxclust,19,0.141
complete,cosine,maxclust,20,0.1415
complete,cosine,maxclust,21,0.1393
complete,cosine,maxclust,22,0.1416
complete,cosine,maxclust,23,0.13
complete,cosine,maxclust,24,0.1287
complete,cosine,maxclust,25,0.1419
complete,correlation,maxclust,2,0.1171
complete,correlation,maxclust,3,0.1162
complete,correlation,maxclust,4,0.0962
complete,correlation,maxclust,5,0.0855
complete,correlation,maxclust,6,0.0949
complete,correlation,maxclust,7,0.1039
complete,correlation,maxclust,8,0.1195
complete,correlation,maxclust,9,0.1271
complete,correlation,maxclust,10,0.1315
complete,correlation,maxclust,11,0.1288
complete,correlation,maxclust,12,0.1332
complete,correlation,maxclust,13,0.1374
complete,correlation,maxclust,14,0.125
complete,correlation,maxclust,15,0.1362
complete,correlation,maxclust,16,0.1504
complete,correlation,maxclust,17,0.1588
complete,correlation,maxclust,18,0.161
complete,correlation,maxclust,19,0.141
complete,correlation,maxclust,20,0.1415
complete,correlation,maxclust,21,0.1393
complete,correlation,maxclust,22,0.1416
complete,correlation,maxclust,23,0.13
complete,correlation,maxclust,24,0.1287
complete,correlation,maxclust,25,0.1419
