linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,21,0.1212
complete,euclidean,maxclust,22,0.1276
complete,euclidean,maxclust,23,0.1285
complete,euclidean,maxclust,24,0.1278
complete,euclidean,maxclust,25,0.1292
complete,euclidean,distance,5.0,0.1457
complete,euclidean,distance,10.0,0.0913
complete,euclidean,distance,15.0,0.1043
complete,euclidean,distance,20.0,0.1666
complete,cityblock,maxclust,2,0.1441
complete,cityblock,maxclust,3,0.1403
complete,cityblock,maxclust,4,0.1589
complete,cityblock,maxclust,5,0.1617
complete,cityblock,maxclust,6,0.1519
complete,cityblock,maxclust,7,0.1382
complete,cityblock,maxclust,8,0.1518
complete,cityblock,maxclust,9,0.158
complete,cityblock,maxclust,10,0.1703
complete,cityblock,maxclust,11,0.1811
complete,cityblock,maxclust,12,0.1945
complete,cityblock,maxclust,13,0.1953
complete,cityblock,maxclust,14,0.1909
complete,cityblock,maxclust,15,0.1638
complete,cityblock,maxclust,16,0.1633
complete,cityblock,maxclust,17,0.1654
complete,cityblock,maxclust,18,0.155
complete,cityblock,maxclust,19,0.1532
complete,cityblock,maxclust,20,0.1518
complete,cityblock,maxclust,21,0.1542
complete,cityblock,maxclust,22,0.1395
complete,cityblock,maxclust,23,0.1377
complete,cityblock,maxclust,24,0.1393
complete,cityblock,maxclust,25,0.1264
complete,cosine,maxclust,2,0.1695
complete,cosine,maxclust,3,0.1842
complete,cosine,maxclust,4,0.1757
complete,cosine,maxclust,5,0.1674
complete,cosine,maxclust,6,0.1548
complete,cosine,maxclust,7,0.1548
complete,cosine,maxclust,8,0.1553
complete,cosine,maxclust,9,0.1339
complete,cosine,maxclust,10,0.1447
complete,cosine,maxclust,11,0.1666
complete,cosine,maxclust,12,0.1853
complete,cosine,maxclust,13,0.1842
complete,cosine,maxclust,14,0.1867
complete,cosine,maxclust,15,0.1884
complete,cosine,maxclust,16,0.1847
complete,cosine,maxclust,17,0.1658
complete,cosine,maxclust,18,0.1385
complete,cosine,maxclust,19,0.1301
complete,cosine,maxclust,20,0.1312
complete,cosine,maxclust,21,0.1212
complete,cosine,maxclust,22,0.1276
complete,cosine,maxclust,23,0.1285
complete,cosine,maxclust,24,0.1278
complete,cosine,maxclust,25,0.1292
complete,correlation,maxclust,2,0.1695
complete,correlation,maxclust,3,0.1842
complete,correlation,maxclust,4,0.1757
complete,correlation,maxclust,5,0.1674
complete,correlation,maxclust,6,0.1548
complete,correlation,maxclust,7,0.1548
complete,correlation,maxclust,8,0.1553
complete,correlation,maxclust,9,0.1339
complete,correlation,maxclust,10,0.1447
complete,correlation,maxclust,11,0.1666
complete,correlation,maxclust,12,0.1853
complete,correlation,maxclust,13,0.1842
complete,correlation,maxclust,14,0.1867
complete,correlation,maxclust,15,0.1884
complete,correlation,maxclust,16,0.1847
complete,correlation,maxclust,17,0.1658
complete,correlation,maxclust,18,0.1385
complete,correlation,maxclust,19,0.1301
complete,correlation,maxclust,20,0.1312
complete,correlation,maxclust,21,0.1212
complete,correlation,maxclust,22,0.1276
complete,correlation,maxclust,23,0.1285
complete,correlation,maxclust,24,0.1278
complete,correlation,maxclust,25,0.1292
single,euclidean,maxclust,2,0.0127
single,euclidean,maxclust,3,-0.0137
single,euclidean,maxclust,4,-0.061
single,euclidean,maxclust,5,-0.0683
single,euclidean,maxclust,6,-0.0768
single,euclidean,maxclust,7,-0.0852
single,euclidean,maxclust,8,-0.0991
single,euclidean,maxclust,9,-0.1051
single,euclidean,maxclust,10,-0.1136
single,euclidean,maxclust,11,-0.1226
single,euclidean,maxclust,12,-0.1247
single,euclidean,maxclust,13,-0.1324
single,euclidean,maxclust,14,-0.1349
single,euclidean,maxclust,15,-0.1358
single,euclidean,maxclust,16,-0.1391
single,euclidean,maxclust,17,-0.1405
single,euclidean,maxclust,18,-0.1409
single,euclidean,maxclust,19,-0.143
single,euclidean,maxclust,20,-0.1443
single,euclidean,maxclust,21,-0.146
single,euclidean,maxclust,22,-0.1464
single,euclidean,maxclust,23,-0.1474
single,euclidean,maxclust,24,-0.1493
single,euclidean,maxclust,25,-0.1511
single,euclidean,distance,5.0,-0.1226
single,cityblock,maxclust,2,0.0328
single,cityblock,maxclust,3,-0.0038
single,cityblock,maxclust,4,-0.0365
single,cityblock,maxclust,5,-0.0658
single,cityblock,maxclust,6,-0.0745
single,cityblock,maxclust,7,-0.0979
single,cityblock,maxclust,8,-0.1025
single,cityblock,maxclust,9,-0.1038
single,cityblock,maxclust,10,-0.1159
single,cityblock,maxclust,11,-0.1244
single,cityblock,maxclust,12,-0.1272
single,cityblock,maxclust,13,-0.1299
single,cityblock,maxclust,14,-0.1304
single,cityblock,maxclust,15,-0.1332
single,cityblock,maxclust,16,-0.1361
single,cityblock,maxclust,17,-0.1365
single,cityblock,maxclust,18,-0.139
single,cityblock,maxclust,19,-0.1434
single,cityblock,maxclust,20,-0.1451
single,cityblock,maxclust,21,-0.1463
single,cityblock,maxclust,22,-0.1474
single,cityblock,maxclust,23,-0.1479
single,cityblock,maxclust,24,-0.1487
single,cityblock,maxclust,25,-0.1493
single,cosine,maxclust,2,0.0127
single,cosine,maxclust,3,-0.0137
single,cosine,maxclust,4,-0.061
single,cosine,maxclust,5,-0.0683
single,cosine,maxclust,6,-0.0768
single,cosine,maxclust,7,-0.0852
single,cosine,maxclust,8,-0.0991
single,cosine,maxclust,9,-0.1051
single,cosine,maxclust,10,-0.1136
single,cosine,maxclust,11,-0.1226
single,cosine,maxclust,12,-0.1247
single,cosine,maxclust,13,-0.1324
single,cosine,maxclust,14,-0.1349
single,cosine,maxclust,15,-0.1358
single,cosine,maxclust,16,-0.1391
single,cosine,maxclust,17,-0.1405
single,cosine,maxclust,18,-0.1409
single,cosine,maxclust,19,-0.143
single,cosine,maxclust,20,-0.1443
single,cosine,maxclust,21,-0.146
single,cosine,maxclust,22,-0.1464
single,cosine,maxclust,23,-0.1474
single,cosine,maxclust,24,-0.1493
single,cosine,maxclust,25,-0.1511
single,correlation,maxclust,2,0.0127
single,correlation,maxclust,3,-0.0137
single,correlation,maxclust,4,-0.061
single,correlation,maxclust,5,-0.0683
single,correlation,maxclust,6,-0.0768
single,correlation,maxclust,7,-0.0852
single,correlation,maxclust,8,-0.0991
single,correlation,maxclust,9,-0.1051
single,correlation,maxclust,10,-0.1136
single,correlation,maxclust,11,-0.1226
single,correlation,maxclust,12,-0.1247
single,correlation,maxclust,13,-0.1324
single,correlation,maxclust,14,-0.1349
single,correlation,maxclust,15,-0.1358
single,correlation,maxclust,16,-0.1391
single,correlation,maxclust,17,-0.1405
single,correlation,maxclust,18,-0.1409
single,correlation,maxclust,19,-0.143
single,correlation,maxclust,20,-0.1443
single,correlation,maxclust,21,-0.146
single,correlation,maxclust,22,-0.1464
single,correlation,maxclust,23,-0.1474
single,correlation,maxclust,24,-0.1493
single,correlation,maxclust,25,-0.1511
