linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.0641
ward,euclidean,maxclust,3,0.0695
ward,euclidean,maxclust,4,0.0781
ward,euclidean,maxclust,5,0.0821
ward,euclidean,maxclust,6,0.0932
ward,euclidean,maxclust,7,0.1004
ward,euclidean,maxclust,8,0.1051
ward,euclidean,maxclust,9,0.1136
ward,euclidean,maxclust,10,0.1236
ward,euclidean,maxclust,11,0.1297
ward,euclidean,maxclust,12,0.1369
ward,euclidean,maxclust,13,0.1394
ward,euclidean,maxclust,14,0.1445
ward,euclidean,maxclust,15,0.1467
ward,euclidean,maxclust,16,0.1485
ward,euclidean,maxclust,17,0.1505
ward,euclidean,maxclust,18,0.1526
ward,euclidean,maxclust,19,0.1565
ward,euclidean,maxclust,20,0.1587
ward,euclidean,maxclust,21,0.1609
ward,euclidean,maxclust,22,0.1643
ward,euclidean,maxclust,23,0.1642
ward,euclidean,maxclust,24,0.1668
ward,euclidean,maxclust,25,0.1682
ward,euclidean,distance,5.0,0.2191
ward,euclidean,distance,10.0,0.2129
ward,euclidean,distance,15.0,0.1955
ward,euclidean,distance,20.0,0.1864
average,euclidean,maxclust,2,0.0674
average,euclidean,maxclust,3,0.0692
average,euclidean,maxclust,4,0.076
average,euclidean,maxclust,5,0.0878
average,euclidean,maxclust,6,0.0932
average,euclidean,maxclust,7,0.0998
average,euclidean,maxclust,8,0.1109
average,euclidean,maxclust,9,0.1191
average,euclidean,maxclust,10,0.1275
average,euclidean,maxclust,11,0.1344
average,euclidean,maxclust,12,0.1397
average,euclidean,maxclust,13,0.1387
average,euclidean,maxclust,14,0.1365
average,euclidean,maxclust,15,0.1446
average,euclidean,maxclust,16,0.1417
average,euclidean,maxclust,17,0.1387
average,euclidean,maxclust,18,0.1405
average,euclidean,maxclust,19,0.1461
average,euclidean,maxclust,20,0.1508
average,euclidean,maxclust,21,0.1561
average,euclidean,maxclust,22,0.1581
average,euclidean,maxclust,23,0.1565
average,euclidean,maxclust,24,0.1557
average,euclidean,maxclust,25,0.158
average,euclidean,distance,5.0,0.2014
average,euclidean,distance,10.0,0.2025
average,euclidean,distance,15.0,0.1565
average,cityblock,maxclust,2,0.0386
average,cityblock,maxclust,3,0.0027
average,cityblock,maxclust,4,0.0064
average,cityblock,maxclust,5,0.0127
average,cityblock,maxclust,6,0.0115
average,cityblock,maxclust,7,0.0182
average,cityblock,maxclust,8,0.0124
average,cityblock,maxclust,9,0.0127
average,cityblock,maxclust,10,0.0197
average,cityblock,maxclust,11,0.0335
average,cityblock,maxclust,12,0.0309
average,cityblock,maxclust,13,0.0295
average,cityblock,maxclust,14,0.0246
average,cityblock,maxclust,15,0.0189
average,cityblock,maxclust,16,0.0167
average,cityblock,maxclust,17,0.0196
average,cityblock,maxclust,18,0.0157
average,cityblock,maxclust,19,0.0102
average,cityblock,maxclust,20,0.0066
average,cityblock,maxclust,21,0.0067
average,cityblock,maxclust,22,0.0035
average,cityblock,maxclust,23,0.0047
average,cityblock,maxclust,24,0.0015
average,cityblock,maxclust,25,-0.0026
average,cityblock,distance,10.0,0.02
average,cityblock,distance,15.0,0.0442
average,cityblock,distance,20.0,0.0708
average,cosine,maxclust,2,0.0677
average,cosine,maxclust,3,0.07
average,cosine,maxclust,4,0.0756
average,cosine,maxclust,5,0.0881
average,cosine,maxclust,6,0.0943
average,cosine,maxclust,7,0.1026
average,cosine,maxclust,8,0.1141
average,cosine,maxclust,9,0.121
average,cosine,maxclust,10,0.122
average,cosine,maxclust,11,0.1284
average,cosine,maxclust,12,0.1208
average,cosine,maxclust,13,0.1292
average,cosine,maxclust,14,0.1356
average,cosine,maxclust,15,0.1441
average,cosine,maxclust,16,0.1428
average,cosine,maxclust,17,0.1503
average,cosine,maxclust,18,0.1558
average,cosine,maxclust,19,0.1543
average,cosine,maxclust,20,0.1524
average,cosine,maxclust,21,0.1578
average,cosine,maxclust,22,0.1557
average,cosine,maxclust,23,0.1534
average,cosine,maxclust,24,0.1577
average,cosine,maxclust,25,0.1573
average,correlation,maxclust,2,0.0677
average,correlation,maxclust,3,0.07
average,correlation,maxclust,4,0.0756
average,correlation,maxclust,5,0.0881
average,correlation,maxclust,6,0.0943
average,correlation,maxclust,7,0.1026
average,correlation,maxclust,8,0.1141
average,correlation,maxclust,9,0.121
average,correlation,maxclust,10,0.122
average,correlation,maxclust,11,0.1284
average,correlation,maxclust,12,0.1208
average,correlation,maxclust,13,0.1292
average,correlation,maxclust,14,0.1356
average,correlation,maxclust,15,0.1441
average,correlation,maxclust,16,0.1428
average,correlation,maxclust,17,0.1503
average,correlation,maxclust,18,0.1558
average,correlation,maxclust,19,0.1543
average,correlation,maxclust,20,0.1524
average,correlation,maxclust,21,0.1578
average,correlation,maxclust,22,0.1557
average,correlation,maxclust,23,0.1534
average,correlation,maxclust,24,0.1577
average,correlation,maxclust,25,0.1573
complete,euclidean,maxclust,2,0.0557
complete,euclidean,maxclust,3,0.0211
complete,euclidean,maxclust,4,0.0433
complete,euclidean,maxclust,5,0.0565
complete,euclidean,maxclust,6,0.0701
complete,euclidean,maxclust,7,0.0817
complete,euclidean,maxclust,8,0.0622
complete,euclidean,maxclust,9,0.0806
complete,euclidean,maxclust,10,0.0898
complete,euclidean,maxclust,11,0.0977
complete,euclidean,maxclust,12,0.0829
complete,euclidean,maxclust,13,0.086
complete,euclidean,maxclust,14,0.0759
complete,euclidean,maxclust,15,0.079
