linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,21,0.0835
complete,euclidean,maxclust,22,0.0828
complete,euclidean,maxclust,23,0.0789
complete,euclidean,maxclust,24,0.0798
complete,euclidean,maxclust,25,0.0814
complete,euclidean,distance,5.0,0.0999
complete,euclidean,distance,10.0,0.0879
complete,euclidean,distance,15.0,0.1033
complete,euclidean,distance,20.0,0.0911
complete,cityblock,maxclust,2,0.0733
complete,cityblock,maxclust,3,0.079
complete,cityblock,maxclust,4,0.0667
complete,cityblock,maxclust,5,0.0572
complete,cityblock,maxclust,6,0.0586
complete,cityblock,maxclust,7,0.0723
complete,cityblock,maxclust,8,0.0909
complete,cityblock,maxclust,9,0.0873
complete,cityblock,maxclust,10,0.0859
complete,cityblock,maxclust,11,0.0877
complete,cityblock,maxclust,12,0.1009
complete,cityblock,maxclust,13,0.1001
complete,cityblock,maxclust,14,0.0981
complete,cityblock,maxclust,15,0.0969
complete,cityblock,maxclust,16,0.0997
complete,cityblock,maxclust,17,0.101
complete,cityblock,maxclust,18,0.1026
complete,cityblock,maxclust,19,0.1024
complete,cityblock,maxclust,20,0.1022
complete,cityblock,maxclust,21,0.102
complete,cityblock,maxclust,22,0.1033
complete,cityblock,maxclust,23,0.0985
complete,cityblock,maxclust,24,0.0988
complete,cityblock,maxclust,25,0.0993
complete,cosine,maxclust,2,0.0746
complete,cosine,maxclust,3,0.07
complete,cosine,maxclust,4,0.0567
complete,cosine,maxclust,5,0.0605
complete,cosine,maxclust,6,0.0586
complete,cosine,maxclust,7,0.0505
complete,cosine,maxclust,8,0.0541
complete,cosine,maxclust,9,0.0588
complete,cosine,maxclust,10,0.069
complete,cosine,maxclust,11,0.0824
complete,cosine,maxclust,12,0.0834
complete,cosine,maxclust,13,0.0824
complete,cosine,maxclust,14,0.0851
complete,cosine,maxclust,15,0.0907
complete,cosine,maxclust,16,0.0889
complete,cosine,maxclust,17,0.0918
complete,cosine,maxclust,18,0.0866
complete,cosine,maxclust,19,0.0836
complete,cosine,maxclust,20,0.0792
complete,cosine,maxclust,21,0.0836
complete,cosine,maxclust,22,0.0819
complete,cosine,maxclust,23,0.0824
complete,cosine,maxclust,24,0.0786
complete,cosine,maxclust,25,0.0791
complete,correlation,maxclust,2,0.0746
complete,correlation,maxclust,3,0.07
complete,correlation,maxclust,4,0.0567
complete,correlation,maxclust,5,0.0605
complete,correlation,maxclust,6,0.0586
complete,correlation,maxclust,7,0.0505
complete,correlation,maxclust,8,0.0541
complete,correlation,maxclust,9,0.0588
complete,correlation,maxclust,10,0.069
complete,correlation,maxclust,11,0.0824
complete,correlation,maxclust,12,0.0834
complete,correlation,maxclust,13,0.0824
complete,correlation,maxclust,14,0.0851
complete,correlation,maxclust,15,0.0907
complete,correlation,maxclust,16,0.0889
complete,correlation,maxclust,17,0.0918
complete,correlation,maxclust,18,0.0866
complete,correlation,maxclust,19,0.0836
complete,correlation,maxclust,20,0.0792
complete,correlation,maxclust,21,0.0836
complete,correlation,maxclust,22,0.0819
complete,correlation,maxclust,23,0.0824
complete,correlation,maxclust,24,0.0786
complete,correlation,maxclust,25,0.0791
