linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,20,0.0506
complete,euclidean,maxclust,21,0.0585
complete,euclidean,maxclust,22,0.0592
complete,euclidean,maxclust,23,0.0572
complete,euclidean,maxclust,24,0.0643
complete,euclidean,maxclust,25,0.0621
complete,euclidean,distance,5.0,0.0768
complete,euclidean,distance,10.0,0.1369
complete,euclidean,distance,15.0,0.1193
complete,euclidean,distance,20.0,0.0506
complete,cityblock,maxclust,2,0.0306
complete,cityblock,maxclust,3,0.0276
complete,cityblock,maxclust,4,0.0295
complete,cityblock,maxclust,5,0.0267
complete,cityblock,maxclust,6,0.0203
complete,cityblock,maxclust,7,0.0284
complete,cityblock,maxclust,8,0.0243
complete,cityblock,maxclust,9,0.0287
complete,cityblock,maxclust,10,0.03
complete,cityblock,maxclust,11,0.0295
complete,cityblock,maxclust,12,0.0261
complete,cityblock,maxclust,13,0.0259
complete,cityblock,maxclust,14,0.0282
complete,cityblock,maxclust,15,0.0271
complete,cityblock,maxclust,16,0.0226
complete,cityblock,maxclust,17,0.0286
complete,cityblock,maxclust,18,0.0291
complete,cityblock,maxclust,19,0.0289
complete,cityblock,maxclust,20,0.0352
complete,cityblock,maxclust,21,0.03
complete,cityblock,maxclust,22,0.0302
complete,cityblock,maxclust,23,0.0289
complete,cityblock,maxclust,24,0.0325
complete,cityblock,maxclust,25,0.0308
complete,cityblock,distance,20.0,0.0018
complete,cosine,maxclust,2,0.0257
complete,cosine,maxclust,3,0.0247
complete,cosine,maxclust,4,0.0298
complete,cosine,maxclust,5,0.0318
complete,cosine,maxclust,6,0.0347
complete,cosine,maxclust,7,0.0336
complete,cosine,maxclust,8,0.0377
complete,cosine,maxclust,9,0.0418
complete,cosine,maxclust,10,0.04
complete,cosine,maxclust,11,0.0464
complete,cosine,maxclust,12,0.0442
complete,cosine,maxclust,13,0.0492
complete,cosine,maxclust,14,0.0532
complete,cosine,maxclust,15,0.0532
complete,cosine,maxclust,16,0.057
complete,cosine,maxclust,17,0.0614
complete,cosine,maxclust,18,0.0613
complete,cosine,maxclust,19,0.0576
complete,cosine,maxclust,20,0.0596
complete,cosine,maxclust,21,0.0663
complete,cosine,maxclust,22,0.0718
complete,cosine,maxclust,23,0.071
complete,cosine,maxclust,24,0.0689
complete,cosine,maxclust,25,0.0712
complete,correlation,maxclust,2,0.0305
complete,correlation,maxclust,3,0.0263
complete,correlation,maxclust,4,0.0258
complete,correlation,maxclust,5,0.0333
complete,correlation,maxclust,6,0.0363
complete,correlation,maxclust,7,0.0389
complete,correlation,maxclust,8,0.042
complete,correlation,maxclust,9,0.044
complete,correlation,maxclust,10,0.0465
complete,correlation,maxclust,11,0.0453
complete,correlation,maxclust,12,0.0535
complete,correlation,maxclust,13,0.0537
complete,correlation,maxclust,14,0.0538
complete,correlation,maxclust,15,0.0586
complete,correlation,maxclust,16,0.0588
complete,correlation,maxclust,17,0.0627
complete,correlation,maxclust,18,0.0672
complete,correlation,maxclust,19,0.0675
complete,correlation,maxclust,20,0.0644
complete,correlation,maxclust,21,0.0663
complete,correlation,maxclust,22,0.072
complete,correlation,maxclust,23,0.0696
complete,correlation,maxclust,24,0.0711
complete,correlation,maxclust,25,0.0672
