linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.0691
ward,euclidean,maxclust,3,0.0767
ward,euclidean,maxclust,4,0.0924
ward,euclidean,maxclust,5,0.1075
ward,euclidean,maxclust,6,0.121
ward,euclidean,maxclust,7,0.1321
ward,euclidean,maxclust,8,0.137
ward,euclidean,maxclust,9,0.1403
ward,euclidean,maxclust,10,0.1422
ward,euclidean,maxclust,11,0.1435
ward,euclidean,maxclust,12,0.1441
ward,euclidean,maxclust,13,0.1505
ward,euclidean,maxclust,14,0.1501
ward,euclidean,maxclust,15,0.1488
ward,euclidean,maxclust,16,0.1444
ward,euclidean,maxclust,17,0.1412
ward,euclidean,maxclust,18,0.1398
ward,euclidean,maxclust,19,0.1393
ward,euclidean,maxclust,20,0.1362
ward,euclidean,maxclust,21,0.1354
ward,euclidean,maxclust,22,0.1326
ward,euclidean,maxclust,23,0.1323
ward,euclidean,maxclust,24,0.1352
ward,euclidean,maxclust,25,0.1361
ward,euclidean,distance,5.0,0.2155
ward,euclidean,distance,10.0,0.2099
ward,euclidean,distance,15.0,0.1954
ward,euclidean,distance,20.0,0.1898
average,euclidean,maxclust,2,0.0715
average,euclidean,maxclust,3,0.0823
average,euclidean,maxclust,4,0.0944
average,euclidean,maxclust,5,0.1137
average,euclidean,maxclust,6,0.1261
average,euclidean,maxclust,7,0.1361
average,euclidean,maxclust,8,0.1336
average,euclidean,maxclust,9,0.138
average,euclidean,maxclust,10,0.144
average,euclidean,maxclust,11,0.1476
average,euclidean,maxclust,12,0.15
average,euclidean,maxclust,13,0.1515
average,euclidean,maxclust,14,0.1533
average,euclidean,maxclust,15,0.1513
average,euclidean,maxclust,16,0.1502
average,euclidean,maxclust,17,0.1487
average,euclidean,maxclust,18,0.147
average,euclidean,maxclust,19,0.1427
average,euclidean,maxclust,20,0.1424
average,euclidean,maxclust,21,0.1407
average,euclidean,maxclust,22,0.14
average,euclidean,maxclust,23,0.14
average,euclidean,maxclust,24,0.1377
average,euclidean,maxclust,25,0.1367
average,euclidean,distance,5.0,0.198
average,euclidean,distance,10.0,0.1638
average,euclidean,distance,15.0,0.1533
average,cityblock,maxclust,2,0.0682
average,cityblock,maxclust,3,0.0811
average,cityblock,maxclust,4,0.0573
average,cityblock,maxclust,5,0.0781
average,cityblock,maxclust,6,0.0935
average,cityblock,maxclust,7,0.109
average,cityblock,maxclust,8,0.1204
average,cityblock,maxclust,9,0.1064
average,cityblock,maxclust,10,0.1117
average,cityblock,maxclust,11,0.1185
average,cityblock,maxclust,12,0.1155
average,cityblock,maxclust,13,0.1267
average,cityblock,maxclust,14,0.1212
average,cityblock,maxclust,15,0.1037
average,cityblock,maxclust,16,0.1043
average,cityblock,maxclust,17,0.1098
average,cityblock,maxclust,18,0.1031
average,cityblock,maxclust,19,0.0952
average,cityblock,maxclust,20,0.0934
average,cityblock,maxclust,21,0.0955
average,cityblock,maxclust,22,0.0893
average,cityblock,maxclust,23,0.087
average,cityblock,maxclust,24,0.0857
average,cityblock,maxclust,25,0.0851
average,cityblock,distance,10.0,0.0012
average,cityblock,distance,15.0,0.0204
average,cityblock,distance,20.0,0.0747
average,cosine,maxclust,2,0.0703
average,cosine,maxclust,3,0.0814
average,cosine,maxclust,4,0.0996
average,cosine,maxclust,5,0.1142
average,cosine,maxclust,6,0.123
average,cosine,maxclust,7,0.116
average,cosine,maxclust,8,0.1269
average,cosine,maxclust,9,0.1375
average,cosine,maxclust,10,0.1456
average,cosine,maxclust,11,0.15
average,cosine,maxclust,12,0.1507
average,cosine,maxclust,13,0.152
average,cosine,maxclust,14,0.1511
average,cosine,maxclust,15,0.1496
average,cosine,maxclust,16,0.1487
average,cosine,maxclust,17,0.1486
average,cosine,maxclust,18,0.1455
average,cosine,maxclust,19,0.1442
average,cosine,maxclust,20,0.14
average,cosine,maxclust,21,0.1395
average,cosine,maxclust,22,0.1359
average,cosine,maxclust,23,0.1354
average,cosine,maxclust,24,0.1318
average,cosine,maxclust,25,0.1305
average,correlation,maxclust,2,0.0703
average,correlation,maxclust,3,0.0814
average,correlation,maxclust,4,0.0996
average,correlation,maxclust,5,0.1142
average,correlation,maxclust,6,0.123
average,correlation,maxclust,7,0.116
average,correlation,maxclust,8,0.1269
average,correlation,maxclust,9,0.1375
average,correlation,maxclust,10,0.1456
average,correlation,maxclust,11,0.15
average,correlation,maxclust,12,0.1507
average,correlation,maxclust,13,0.152
average,correlation,maxclust,14,0.1511
average,correlation,maxclust,15,0.1496
average,correlation,maxclust,16,0.1487
average,correlation,maxclust,17,0.1486
average,correlation,maxclust,18,0.1455
average,correlation,maxclust,19,0.1442
average,correlation,maxclust,20,0.14
average,correlation,maxclust,21,0.1395
average,correlation,maxclust,22,0.1359
average,correlation,maxclust,23,0.1354
average,correlation,maxclust,24,0.1318
average,correlation,maxclust,25,0.1305
complete,euclidean,maxclust,2,0.0358
complete,euclidean,maxclust,3,0.0152
complete,euclidean,maxclust,4,0.0435
complete,euclidean,maxclust,5,0.0582
complete,euclidean,maxclust,6,0.0776
complete,euclidean,maxclust,7,0.0999
complete,euclidean,maxclust,8,0.1095
complete,euclidean,maxclust,9,0.1073
complete,euclidean,maxclust,10,0.1132
complete,euclidean,maxclust,11,0.1158
complete,euclidean,maxclust,12,0.1181
complete,euclidean,maxclust,13,0.1272
complete,euclidean,maxclust,14,0.1188
complete,euclidean,maxclust,15,0.1191
complete,euclidean,maxclust,16,0.1178
complete,euclidean,maxclust,17,0.1175
complete,euclidean,maxclust,18,0.1146
complete,euclidean,maxclust,19,0.1172
complete,euclidean,maxclust,20,0.1152
complete,euclidean,maxclust,21,0.1135
complete,euclidean,maxclust,22,0.1128
complete,euclidean,maxclust,23,0.1081
complete,euclidean,maxclust,24,0.1091
complete,euclidean,maxclust,25,0.1079
complete,euclidean,distance,5.0,0.2008
complete,euclidean,distance,10.0,0.1623
complete,euclidean,distance,15.0,0.1159
complete,euclidean,distance,20.0,0.1188
complete,cityblock,maxclust,2,0.0492
complete,cityblock,maxclust,3,0.0165
complete,cityblock,maxclust,4,0.0227
complete,cityblock,maxclust,5,0.0362
complete,cityblock,maxclust,6,0.0467
complete,cityblock,maxclust,7,0.0572
complete,cityblock,maxclust,8,0.0594
complete,cityblock,maxclust,9,0.0615
complete,cityblock,maxclust,10,0.0492
complete,cityblock,maxclust,11,0.066
complete,cityblock,maxclust,12,0.072
complete,cityblock,maxclust,13,0.0645
complete,cityblock,maxclust,14,0.0633
complete,cityblock,maxclust,15,0.0616
complete,cityblock,maxclust,16,0.0513
complete,cityblock,maxclust,17,0.0471
complete,cityblock,maxclust,18,0.0572
complete,cityblock,maxclust,19,0.0625
complete,cityblock,maxclust,20,0.0534
complete,cityblock,maxclust,21,0.0513
complete,cityblock,maxclust,22,0.051
complete,cityblock,maxclust,23,0.0499
complete,cityblock,maxclust,24,0.0433
complete,cityblock,maxclust,25,0.0408
complete,cityblock,distance,10.0,0.0012
complete,cityblock,distance,15.0,0.019
complete,cityblock,distance,20.0,0.0679
complete,cosine,maxclust,2,0.0358
complete,cosine,maxclust,3,0.0152
complete,cosine,maxclust,4,0.0435
complete,cosine,maxclust,5,0.0582
complete,cosine,maxclust,6,0.0776
complete,cosine,maxclust,7,0.0999
complete,cosine,maxclust,8,0.1095
complete,cosine,maxclust,9,0.1073
complete,cosine,maxclust,10,0.1132
complete,cosine,maxclust,11,0.1158
complete,cosine,maxclust,12,0.1181
complete,cosine,maxclust,13,0.1272
complete,cosine,maxclust,14,0.1188
complete,cosine,maxclust,15,0.1191
complete,cosine,maxclust,16,0.1178
complete,cosine,maxclust,17,0.1175
complete,cosine,maxclust,18,0.1146
complete,cosine,maxclust,19,0.1172
complete,cosine,maxclust,20,0.1152
complete,cosine,maxclust,21,0.1135
complete,cosine,maxclust,22,0.1128
complete,cosine,maxclust,23,0.1081
complete,cosine,maxclust,24,0.1091
complete,cosine,maxclust,25,0.1079
complete,correlation,maxclust,2,0.0358
