linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,17,0.3488
complete,euclidean,maxclust,18,0.3604
complete,euclidean,maxclust,19,0.3604
complete,euclidean,maxclust,20,0.3609
complete,euclidean,maxclust,21,0.3609
complete,euclidean,maxclust,22,0.3606
complete,euclidean,maxclust,23,0.3597
complete,euclidean,maxclust,24,0.3592
complete,euclidean,maxclust,25,0.3632
complete,euclidean,distance,5.0,0.2896
complete,euclidean,distance,10.0,0.2952
complete,euclidean,distance,15.0,0.3206
complete,euclidean,distance,20.0,0.3303
complete,cityblock,maxclust,2,0.4794
complete,cityblock,maxclust,3,0.388
complete,cityblock,maxclust,4,0.3449
complete,cityblock,maxclust,5,0.3024
complete,cityblock,maxclust,6,0.2797
complete,cityblock,maxclust,7,0.3067
complete,cityblock,maxclust,8,0.3053
complete,cityblock,maxclust,9,0.3047
complete,cityblock,maxclust,10,0.3202
complete,cityblock,maxclust,11,0.3191
complete,cityblock,maxclust,12,0.3185
complete,cityblock,maxclust,13,0.3185
complete,cityblock,maxclust,14,0.3299
complete,cityblock,maxclust,15,0.3275
complete,cityblock,maxclust,16,0.3147
complete,cityblock,maxclust,17,0.3165
complete,cityblock,maxclust,18,0.3097
complete,cityblock,maxclust,19,0.3099
complete,cityblock,maxclust,20,0.3105
complete,cityblock,maxclust,21,0.3012
complete,cityblock,maxclust,22,0.3011
complete,cityblock,maxclust,23,0.3008
complete,cityblock,maxclust,24,0.3009
complete,cityblock,maxclust,25,0.3018
complete,cityblock,distance,5.0,0.0646
complete,cityblock,distance,10.0,0.0964
complete,cityblock,distance,15.0,0.1329
complete,cityblock,distance,20.0,0.1588
complete,cosine,maxclust,2,0.4696
complete,cosine,maxclust,3,0.4102
complete,cosine,maxclust,4,0.4311
complete,cosine,maxclust,5,0.3616
complete,cosine,maxclust,6,0.3522
complete,cosine,maxclust,7,0.3332
complete,cosine,maxclust,8,0.3265
complete,cosine,maxclust,9,0.3233
complete,cosine,maxclust,10,0.3292
complete,cosine,maxclust,11,0.3298
complete,cosine,maxclust,12,0.3303
