linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,19,0.082
complete,euclidean,maxclust,20,0.081
complete,euclidean,maxclust,21,0.0822
complete,euclidean,maxclust,22,0.0845
complete,euclidean,maxclust,23,0.0855
complete,euclidean,maxclust,24,0.0875
complete,euclidean,maxclust,25,0.0891
complete,euclidean,distance,5.0,0.2432
complete,euclidean,distance,10.0,0.1626
complete,euclidean,distance,15.0,0.0903
complete,euclidean,distance,20.0,0.0953
complete,cityblock,maxclust,2,0.1169
complete,cityblock,maxclust,3,0.0931
complete,cityblock,maxclust,4,0.0888
complete,cityblock,maxclust,5,0.0753
complete,cityblock,maxclust,6,0.0746
complete,cityblock,maxclust,7,0.0756
complete,cityblock,maxclust,8,0.077
complete,cityblock,maxclust,9,0.0793
complete,cityblock,maxclust,10,0.0781
complete,cityblock,maxclust,11,0.0811
complete,cityblock,maxclust,12,0.0827
complete,cityblock,maxclust,13,0.0899
complete,cityblock,maxclust,14,0.09
complete,cityblock,maxclust,15,0.0938
complete,cityblock,maxclust,16,0.0848
complete,cityblock,maxclust,17,0.0862
complete,cityblock,maxclust,18,0.0826
complete,cityblock,maxclust,19,0.0857
complete,cityblock,maxclust,20,0.0881
complete,cityblock,maxclust,21,0.0867
complete,cityblock,maxclust,22,0.0873
complete,cityblock,maxclust,23,0.0913
complete,cityblock,maxclust,24,0.0929
complete,cityblock,maxclust,25,0.0938
complete,cityblock,distance,15.0,0.0069
complete,cityblock,distance,20.0,0.0192
complete,cosine,maxclust,2,0.072
complete,cosine,maxclust,3,0.0655
complete,cosine,maxclust,4,0.073
complete,cosine,maxclust,5,0.0615
complete,cosine,maxclust,6,0.077
complete,cosine,maxclust,7,0.0827
complete,cosine,maxclust,8,0.0898
complete,cosine,maxclust,9,0.0938
complete,cosine,maxclust,10,0.088
complete,cosine,maxclust,11,0.0749
complete,cosine,maxclust,12,0.0772
complete,cosine,maxclust,13,0.0804
complete,cosine,maxclust,14,0.0814
complete,cosine,maxclust,15,0.0836
complete,cosine,maxclust,16,0.0823
complete,cosine,maxclust,17,0.0759
complete,cosine,maxclust,18,0.0814
complete,cosine,maxclust,19,0.082
complete,cosine,maxclust,20,0.081
complete,cosine,maxclust,21,0.0822
complete,cosine,maxclust,22,0.0845
complete,cosine,maxclust,23,0.0855
complete,cosine,maxclust,24,0.0875
complete,cosine,maxclust,25,0.0891
complete,correlation,maxclust,2,0.072
complete,correlation,maxclust,3,0.0655
complete,correlation,maxclust,4,0.073
complete,correlation,maxclust,5,0.0615
complete,correlation,maxclust,6,0.077
complete,correlation,maxclust,7,0.0827
