linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.0124
ward,euclidean,maxclust,3,0.0093
ward,euclidean,maxclust,4,0.0103
ward,euclidean,maxclust,5,0.0106
ward,euclidean,maxclust,6,0.0138
ward,euclidean,maxclust,7,0.0163
ward,euclidean,maxclust,8,0.0179
ward,euclidean,maxclust,9,0.0208
ward,euclidean,maxclust,10,0.0231
ward,euclidean,maxclust,11,0.0241
ward,euclidean,maxclust,12,0.0244
ward,euclidean,maxclust,13,0.0265
ward,euclidean,maxclust,14,0.0286
ward,euclidean,maxclust,15,0.0294
ward,euclidean,maxclust,16,0.031
ward,euclidean,maxclust,17,0.0331
ward,euclidean,maxclust,18,0.0341
ward,euclidean,maxclust,19,0.0353
ward,euclidean,maxclust,20,0.0372
ward,euclidean,maxclust,21,0.0391
ward,euclidean,maxclust,22,0.0397
ward,euclidean,maxclust,23,0.0413
ward,euclidean,maxclust,24,0.0435
ward,euclidean,maxclust,25,0.0447
ward,euclidean,distance,5.0,0.0018
ward,euclidean,distance,10.0,0.1002
ward,euclidean,distance,15.0,0.1181
ward,euclidean,distance,20.0,0.1078
average,euclidean,maxclust,2,0.0142
average,euclidean,maxclust,3,0.0136
average,euclidean,maxclust,4,0.0154
average,euclidean,maxclust,5,0.0177
average,euclidean,maxclust,6,0.0204
average,euclidean,maxclust,7,0.0233
average,euclidean,maxclust,8,0.026
average,euclidean,maxclust,9,0.0279
average,euclidean,maxclust,10,0.0302
average,euclidean,maxclust,11,0.0313
average,euclidean,maxclust,12,0.0331
average,euclidean,maxclust,13,0.0349
average,euclidean,maxclust,14,0.0358
average,euclidean,maxclust,15,0.0346
average,euclidean,maxclust,16,0.034
average,euclidean,maxclust,17,0.0339
average,euclidean,maxclust,18,0.0332
average,euclidean,maxclust,19,0.0334
average,euclidean,maxclust,20,0.0341
average,euclidean,maxclust,21,0.0352
average,euclidean,maxclust,22,0.0349
average,euclidean,maxclust,23,0.0351
average,euclidean,maxclust,24,0.0373
average,euclidean,maxclust,25,0.0365
average,euclidean,distance,5.0,0.0018
average,euclidean,distance,10.0,0.1011
average,euclidean,distance,15.0,0.0886
average,cityblock,maxclust,2,0.0004
average,cityblock,maxclust,3,-0.0187
average,cityblock,maxclust,4,-0.0259
average,cityblock,maxclust,5,-0.0331
average,cityblock,maxclust,6,-0.0387
average,cityblock,maxclust,7,-0.0413
average,cityblock,maxclust,8,-0.0444
average,cityblock,maxclust,9,-0.0493
average,cityblock,maxclust,10,-0.0507
average,cityblock,maxclust,11,-0.0547
average,cityblock,maxclust,12,-0.0558
average,cityblock,maxclust,13,-0.0569
average,cityblock,maxclust,14,-0.0579
average,cityblock,maxclust,15,-0.0585
average,cityblock,maxclust,16,-0.0589
average,cityblock,maxclust,17,-0.0591
average,cityblock,maxclust,18,-0.06
average,cityblock,maxclust,19,-0.0604
average,cityblock,maxclust,20,-0.0611
average,cityblock,maxclust,21,-0.0613
average,cityblock,maxclust,22,-0.0651
average,cityblock,maxclust,23,-0.0651
average,cityblock,maxclust,24,-0.0659
average,cityblock,maxclust,25,-0.0659
average,cosine,maxclust,2,0.0143
average,cosine,maxclust,3,0.0146
average,cosine,maxclust,4,0.0147
average,cosine,maxclust,5,0.0176
