linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,20,0.0316
complete,euclidean,maxclust,21,0.0343
complete,euclidean,maxclust,22,0.037
complete,euclidean,maxclust,23,0.039
complete,euclidean,maxclust,24,0.0418
complete,euclidean,maxclust,25,0.0438
complete,euclidean,distance,5.0,0.1632
complete,euclidean,distance,10.0,0.1994
complete,euclidean,distance,15.0,0.1615
complete,euclidean,distance,20.0,0.0228
complete,cityblock,maxclust,2,0.003
complete,cityblock,maxclust,3,-0.0186
complete,cityblock,maxclust,4,-0.0147
complete,cityblock,maxclust,5,-0.0073
complete,cityblock,maxclust,6,0.003
complete,cityblock,maxclust,7,0.0073
complete,cityblock,maxclust,8,0.0139
complete,cityblock,maxclust,9,0.0015
complete,cityblock,maxclust,10,0.003
complete,cityblock,maxclust,11,0.009
complete,cityblock,maxclust,12,0.0116
complete,cityblock,maxclust,13,0.0106
complete,cityblock,maxclust,14,0.0161
complete,cityblock,maxclust,15,0.0206
complete,cityblock,maxclust,16,0.025
complete,cityblock,maxclust,17,0.0272
complete,cityblock,maxclust,18,0.0337
complete,cityblock,maxclust,19,0.0361
complete,cityblock,maxclust,20,0.038
complete,cityblock,maxclust,21,0.0427
complete,cityblock,maxclust,22,0.0414
complete,cityblock,maxclust,23,0.0471
complete,cityblock,maxclust,24,0.0483
complete,cityblock,maxclust,25,0.0457
complete,cityblock,distance,15.0,0.0125
complete,cityblock,distance,20.0,0.0368
complete,cosine,maxclust,2,0.0136
complete,cosine,maxclust,3,0.0081
complete,cosine,maxclust,4,0.006
complete,cosine,maxclust,5,0.0094
complete,cosine,maxclust,6,0.012
complete,cosine,maxclust,7,0.0135
complete,cosine,maxclust,8,0.0145
complete,cosine,maxclust,9,0.018
complete,cosine,maxclust,10,0.0176
complete,cosine,maxclust,11,0.0208
complete,cosine,maxclust,12,0.02
complete,cosine,maxclust,13,0.0221
complete,cosine,maxclust,14,0.0228
complete,cosine,maxclust,15,0.0208
complete,cosine,maxclust,16,0.0231
complete,cosine,maxclust,17,0.0273
complete,cosine,maxclust,18,0.0294
complete,cosine,maxclust,19,0.029
complete,cosine,maxclust,20,0.0316
complete,cosine,maxclust,21,0.0343
complete,cosine,maxclust,22,0.037
complete,cosine,maxclust,23,0.039
complete,cosine,maxclust,24,0.0418
complete,cosine,maxclust,25,0.0438
complete,correlation,maxclust,2,0.0136
complete,correlation,maxclust,3,0.0081
complete,correlation,maxclust,4,0.006
complete,correlation,maxclust,5,0.0094
complete,correlation,maxclust,6,0.012
complete,correlation,maxclust,7,0.0135
complete,correlation,maxclust,8,0.0145
complete,correlation,maxclust,9,0.018
complete,correlation,maxclust,10,0.0176
complete,correlation,maxclust,11,0.0208
complete,correlation,maxclust,12,0.02
complete,correlation,maxclust,13,0.0221
complete,correlation,maxclust,14,0.0228
complete,correlation,maxclust,15,0.0208
complete,correlation,maxclust,16,0.0231
complete,correlation,maxclust,17,0.0273
complete,correlation,maxclust,18,0.0294
complete,correlation,maxclust,19,0.029
complete,correlation,maxclust,20,0.0316
complete,correlation,maxclust,21,0.0343
complete,correlation,maxclust,22,0.037
complete,correlation,maxclust,23,0.039
complete,correlation,maxclust,24,0.0418
complete,correlation,maxclust,25,0.0438
