linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,17,-0.0057
complete,euclidean,maxclust,18,-0.0063
complete,euclidean,maxclust,19,-0.0068
complete,euclidean,maxclust,20,-0.008
complete,euclidean,maxclust,21,-0.0074
complete,euclidean,maxclust,22,-0.0078
complete,euclidean,maxclust,23,-0.0078
complete,euclidean,maxclust,24,-0.0059
complete,euclidean,maxclust,25,-0.0062
complete,euclidean,distance,5.0,0.2547
complete,euclidean,distance,10.0,0.1504
complete,euclidean,distance,15.0,0.0403
complete,euclidean,distance,20.0,0.0014
complete,cityblock,maxclust,2,0.0272
complete,cityblock,maxclust,3,0.0175
complete,cityblock,maxclust,4,0.0079
complete,cityblock,maxclust,5,0.005
complete,cityblock,maxclust,6,0.0031
complete,cityblock,maxclust,7,-0.0023
complete,cityblock,maxclust,8,-0.0044
complete,cityblock,maxclust,9,-0.0095
complete,cityblock,maxclust,10,-0.0078
complete,cityblock,maxclust,11,-0.0052
complete,cityblock,maxclust,12,-0.0065
complete,cityblock,maxclust,13,-0.0065
complete,cityblock,maxclust,14,-0.0044
complete,cityblock,maxclust,15,-0.0027
complete,cityblock,maxclust,16,-0.0001
complete,cityblock,maxclust,17,-0.0003
complete,cityblock,maxclust,18,-0.0005
complete,cityblock,maxclust,19,-0.0007
complete,cityblock,maxclust,20,-0.0019
complete,cityblock,maxclust,21,-0.0045
complete,cityblock,maxclust,22,-0.006
complete,cityblock,maxclust,23,-0.0084
complete,cityblock,maxclust,24,-0.0086
complete,cityblock,maxclust,25,-0.0069
complete,cityblock,distance,5.0,0.0001
complete,cityblock,distance,10.0,0.0034
complete,cityblock,distance,15.0,0.0094
complete,cityblock,distance,20.0,0.056
complete,cosine,maxclust,2,0.0285
complete,cosine,maxclust,3,0.0158
complete,cosine,maxclust,4,0.0139
complete,cosine,maxclust,5,0.0107
complete,cosine,maxclust,6,0.0088
complete,cosine,maxclust,7,0.0083
complete,cosine,maxclust,8,0.0078
complete,cosine,maxclust,9,0.007
complete,cosine,maxclust,10,0.004
complete,cosine,maxclust,11,0.0019
complete,cosine,maxclust,12,-0.0015
complete,cosine,maxclust,13,-0.0027
complete,cosine,maxclust,14,-0.0034
complete,cosine,maxclust,15,-0.0042
complete,cosine,maxclust,16,-0.0032
complete,cosine,maxclust,17,-0.0057
complete,cosine,maxclust,18,-0.0063
complete,cosine,maxclust,19,-0.0068
complete,cosine,maxclust,20,-0.008
complete,cosine,maxclust,21,-0.0074
complete,cosine,maxclust,22,-0.0078
complete,cosine,maxclust,23,-0.0078
complete,cosine,maxclust,24,-0.0059
complete,cosine,maxclust,25,-0.0062
complete,correlation,maxclust,2,0.0285
complete,correlation,maxclust,3,0.0158
complete,correlation,maxclust,4,0.0139
complete,correlation,maxclust,5,0.0107
complete,correlation,maxclust,6,0.0088
complete,correlation,maxclust,7,0.0083
complete,correlation,maxclust,8,0.0078
complete,correlation,maxclust,9,0.007
complete,correlation,maxclust,10,0.004
complete,correlation,maxclust,11,0.0019
complete,correlation,maxclust,12,-0.0015
complete,correlation,maxclust,13,-0.0027
complete,correlation,maxclust,14,-0.0034
complete,correlation,maxclust,15,-0.0042
complete,correlation,maxclust,16,-0.0032
complete,correlation,maxclust,17,-0.0057
complete,correlation,maxclust,18,-0.0063
complete,correlation,maxclust,19,-0.0068
complete,correlation,maxclust,20,-0.008
complete,correlation,maxclust,21,-0.0074
complete,correlation,maxclust,22,-0.0078
complete,correlation,maxclust,23,-0.0078
complete,correlation,maxclust,24,-0.0059
complete,correlation,maxclust,25,-0.0062
