linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.0874
ward,euclidean,maxclust,3,0.0786
ward,euclidean,maxclust,4,0.0829
ward,euclidean,maxclust,5,0.0906
ward,euclidean,maxclust,6,0.098
ward,euclidean,maxclust,7,0.1149
ward,euclidean,maxclust,8,0.1316
ward,euclidean,maxclust,9,0.1406
ward,euclidean,maxclust,10,0.1514
ward,euclidean,maxclust,11,0.1454
ward,euclidean,maxclust,12,0.1391
ward,euclidean,maxclust,13,0.1398
ward,euclidean,maxclust,14,0.1389
ward,euclidean,maxclust,15,0.1362
ward,euclidean,maxclust,16,0.1408
ward,euclidean,maxclust,17,0.143
ward,euclidean,maxclust,18,0.138
ward,euclidean,maxclust,19,0.1411
ward,euclidean,maxclust,20,0.1431
ward,euclidean,maxclust,21,0.1462
ward,euclidean,maxclust,22,0.1444
ward,euclidean,maxclust,23,0.1484
ward,euclidean,maxclust,24,0.1511
ward,euclidean,maxclust,25,0.155
ward,euclidean,distance,5.0,0.1479
ward,euclidean,distance,10.0,0.1117
ward,euclidean,distance,15.0,0.1
ward,euclidean,distance,20.0,0.1003
average,euclidean,maxclust,2,0.0849
average,euclidean,maxclust,3,0.0819
average,euclidean,maxclust,4,0.0957
average,euclidean,maxclust,5,0.1104
average,euclidean,maxclust,6,0.1267
average,euclidean,maxclust,7,0.1314
average,euclidean,maxclust,8,0.1325
average,euclidean,maxclust,9,0.1392
average,euclidean,maxclust,10,0.1385
average,euclidean,maxclust,11,0.141
average,euclidean,maxclust,12,0.1345
average,euclidean,maxclust,13,0.1335
average,euclidean,maxclust,14,0.1327
average,euclidean,maxclust,15,0.1324
average,euclidean,maxclust,16,0.127
average,euclidean,maxclust,17,0.1288
average,euclidean,maxclust,18,0.1317
average,euclidean,maxclust,19,0.1292
average,euclidean,maxclust,20,0.1285
average,euclidean,maxclust,21,0.1313
average,euclidean,maxclust,22,0.1299
average,euclidean,maxclust,23,0.1355
average,euclidean,maxclust,24,0.1418
average,euclidean,maxclust,25,0.1397
average,euclidean,distance,5.0,0.1424
average,euclidean,distance,10.0,0.1316
average,euclidean,distance,15.0,0.1317
average,cityblock,maxclust,2,0.0769
average,cityblock,maxclust,3,0.0705
average,cityblock,maxclust,4,0.0764
average,cityblock,maxclust,5,0.0892
average,cityblock,maxclust,6,0.1206
average,cityblock,maxclust,7,0.1276
average,cityblock,maxclust,8,0.1378
average,cityblock,maxclust,9,0.1391
average,cityblock,maxclust,10,0.1439
average,cityblock,maxclust,11,0.1437
average,cityblock,maxclust,12,0.1437
average,cityblock,maxclust,13,0.1425
average,cityblock,maxclust,14,0.1456
average,cityblock,maxclust,15,0.1452
average,cityblock,maxclust,16,0.1482
average,cityblock,maxclust,17,0.1492
average,cityblock,maxclust,18,0.1477
average,cityblock,maxclust,19,0.1469
average,cityblock,maxclust,20,0.1468
average,cityblock,maxclust,21,0.1454
average,cityblock,maxclust,22,0.144
average,cityblock,maxclust,23,0.1467
average,cityblock,maxclust,24,0.1457
average,cityblock,maxclust,25,0.1461
average,cosine,maxclust,2,0.0822
average,cosine,maxclust,3,0.0798
average,cosine,maxclust,4,0.0903
average,cosine,maxclust,5,0.1054
average,cosine,maxclust,6,0.1212
average,cosine,maxclust,7,0.1397
average,cosine,maxclust,8,0.1443
average,cosine,maxclust,9,0.1447
average,cosine,maxclust,10,0.1438
average,cosine,maxclust,11,0.1456
average,cosine,maxclust,12,0.1452
average,cosine,maxclust,13,0.1449
average,cosine,maxclust,14,0.1438
average,cosine,maxclust,15,0.1415
average,cosine,maxclust,16,0.1396
average,cosine,maxclust,17,0.1385
average,cosine,maxclust,18,0.1388
average,cosine,maxclust,19,0.1371
average,cosine,maxclust,20,0.1346
average,cosine,maxclust,21,0.134
average,cosine,maxclust,22,0.1347
average,cosine,maxclust,23,0.1331
average,cosine,maxclust,24,0.1383
average,cosine,maxclust,25,0.1361
average,correlation,maxclust,2,0.0822
average,correlation,maxclust,3,0.0798
average,correlation,maxclust,4,0.0903
average,correlation,maxclust,5,0.1054
average,correlation,maxclust,6,0.1212
average,correlation,maxclust,7,0.1397
average,correlation,maxclust,8,0.1443
average,correlation,maxclust,9,0.1447
average,correlation,maxclust,10,0.1438
average,correlation,maxclust,11,0.1456
average,correlation,maxclust,12,0.1452
average,correlation,maxclust,13,0.1449
average,correlation,maxclust,14,0.1438
average,correlation,maxclust,15,0.1415
average,correlation,maxclust,16,0.1396
average,correlation,maxclust,17,0.1385
average,correlation,maxclust,18,0.1388
average,correlation,maxclust,19,0.1371
average,correlation,maxclust,20,0.1346
average,correlation,maxclust,21,0.134
average,correlation,maxclust,22,0.1347
average,correlation,maxclust,23,0.1331
average,correlation,maxclust,24,0.1383
average,correlation,maxclust,25,0.1361
complete,euclidean,maxclust,2,0.0975
complete,euclidean,maxclust,3,0.0835
complete,euclidean,maxclust,4,0.0754
complete,euclidean,maxclust,5,0.0614
complete,euclidean,maxclust,6,0.0559
complete,euclidean,maxclust,7,0.0667
complete,euclidean,maxclust,8,0.0712
complete,euclidean,maxclust,9,0.0681
complete,euclidean,maxclust,10,0.0625
complete,euclidean,maxclust,11,0.0536
complete,euclidean,maxclust,12,0.0565
complete,euclidean,maxclust,13,0.0685
complete,euclidean,maxclust,14,0.0723
complete,euclidean,maxclust,15,0.072
complete,euclidean,maxclust,16,0.0668
complete,euclidean,maxclust,17,0.0761
complete,euclidean,maxclust,18,0.0834
complete,euclidean,maxclust,19,0.08
complete,euclidean,maxclust,20,0.0878
complete,euclidean,maxclust,21,0.0997
complete,euclidean,maxclust,22,0.0962
complete,euclidean,maxclust,23,0.0953
complete,euclidean,maxclust,24,0.0926
complete,euclidean,maxclust,25,0.0894
complete,euclidean,distance,5.0,0.1441
complete,euclidean,distance,10.0,0.0881
complete,euclidean,distance,15.0,0.1116
complete,euclidean,distance,20.0,0.0668
complete,cityblock,maxclust,2,0.0685
complete,cityblock,maxclust,3,0.0802
complete,cityblock,maxclust,4,0.0653
complete,cityblock,maxclust,5,0.0583
complete,cityblock,maxclust,6,0.0661
complete,cityblock,maxclust,7,0.0731
complete,cityblock,maxclust,8,0.0769
complete,cityblock,maxclust,9,0.0853
complete,cityblock,maxclust,10,0.1003
complete,cityblock,maxclust,11,0.103
complete,cityblock,maxclust,12,0.1194
complete,cityblock,maxclust,13,0.1121
complete,cityblock,maxclust,14,0.1235
complete,cityblock,maxclust,15,0.1219
complete,cityblock,maxclust,16,0.1296
complete,cityblock,maxclust,17,0.1298
complete,cityblock,maxclust,18,0.1263
complete,cityblock,maxclust,19,0.1231
complete,cityblock,maxclust,20,0.1189
complete,cityblock,maxclust,21,0.1246
complete,cityblock,maxclust,22,0.121
complete,cityblock,maxclust,23,0.1242
complete,cityblock,maxclust,24,0.1239
complete,cityblock,maxclust,25,0.1271
complete,cosine,maxclust,2,0.0975
complete,cosine,maxclust,3,0.0835
