linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,20,0.1048
complete,euclidean,maxclust,21,0.1056
complete,euclidean,maxclust,22,0.1038
complete,euclidean,maxclust,23,0.1028
complete,euclidean,maxclust,24,0.1017
complete,euclidean,maxclust,25,0.1017
complete,euclidean,distance,5.0,0.1498
complete,euclidean,distance,10.0,0.1165
complete,euclidean,distance,15.0,0.1196
complete,euclidean,distance,20.0,0.1048
complete,cityblock,maxclust,2,0.225
complete,cityblock,maxclust,3,0.2291
complete,cityblock,maxclust,4,0.2162
complete,cityblock,maxclust,5,0.1775
complete,cityblock,maxclust,6,0.1667
complete,cityblock,maxclust,7,0.1456
complete,cityblock,maxclust,8,0.146
complete,cityblock,maxclust,9,0.1504
complete,cityblock,maxclust,10,0.1521
complete,cityblock,maxclust,11,0.1363
complete,cityblock,maxclust,12,0.1372
complete,cityblock,maxclust,13,0.1224
complete,cityblock,maxclust,14,0.1267
complete,cityblock,maxclust,15,0.1276
complete,cityblock,maxclust,16,0.1237
complete,cityblock,maxclust,17,0.1242
complete,cityblock,maxclust,18,0.125
complete,cityblock,maxclust,19,0.1252
complete,cityblock,maxclust,20,0.1265
complete,cityblock,maxclust,21,0.1237
complete,cityblock,maxclust,22,0.124
complete,cityblock,maxclust,23,0.1253
complete,cityblock,maxclust,24,0.1261
complete,cityblock,maxclust,25,0.1204
complete,cityblock,distance,20.0,0.002
complete,cosine,maxclust,2,0.1853
complete,cosine,maxclust,3,0.2327
complete,cosine,maxclust,4,0.1956
complete,cosine,maxclust,5,0.1766
complete,cosine,maxclust,6,0.1577
complete,cosine,maxclust,7,0.1606
complete,cosine,maxclust,8,0.1637
complete,cosine,maxclust,9,0.1699
complete,cosine,maxclust,10,0.1694
complete,cosine,maxclust,11,0.1702
complete,cosine,maxclust,12,0.1424
complete,cosine,maxclust,13,0.1304
complete,cosine,maxclust,14,0.1313
complete,cosine,maxclust,15,0.112
complete,cosine,maxclust,16,0.1131
complete,cosine,maxclust,17,0.1145
complete,cosine,maxclust,18,0.106
complete,cosine,maxclust,19,0.1017
complete,cosine,maxclust,20,0.1048
complete,cosine,maxclust,21,0.1056
