linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.107
ward,euclidean,maxclust,3,0.1022
ward,euclidean,maxclust,4,0.0891
ward,euclidean,maxclust,5,0.0823
ward,euclidean,maxclust,6,0.0868
ward,euclidean,maxclust,7,0.0956
ward,euclidean,maxclust,8,0.1015
ward,euclidean,maxclust,9,0.1094
ward,euclidean,maxclust,10,0.1171
ward,euclidean,maxclust,11,0.1181
ward,euclidean,maxclust,12,0.1161
ward,euclidean,maxclust,13,0.1075
ward,euclidean,maxclust,14,0.1073
ward,euclidean,maxclust,15,0.1091
ward,euclidean,maxclust,16,0.1084
ward,euclidean,maxclust,17,0.1081
ward,euclidean,maxclust,18,0.1086
ward,euclidean,maxclust,19,0.1094
ward,euclidean,maxclust,20,0.1137
ward,euclidean,maxclust,21,0.1174
ward,euclidean,maxclust,22,0.1196
ward,euclidean,maxclust,23,0.1233
ward,euclidean,maxclust,24,0.1266
ward,euclidean,maxclust,25,0.1296
ward,euclidean,distance,5.0,0.16
ward,euclidean,distance,10.0,0.1211
ward,euclidean,distance,15.0,0.0954
ward,euclidean,distance,20.0,0.0906
average,euclidean,maxclust,2,0.1004
average,euclidean,maxclust,3,0.1006
average,euclidean,maxclust,4,0.0939
average,euclidean,maxclust,5,0.0845
average,euclidean,maxclust,6,0.0704
average,euclidean,maxclust,7,0.0622
average,euclidean,maxclust,8,0.0643
average,euclidean,maxclust,9,0.0794
average,euclidean,maxclust,10,0.0909
average,euclidean,maxclust,11,0.0898
average,euclidean,maxclust,12,0.1064
average,euclidean,maxclust,13,0.105
average,euclidean,maxclust,14,0.1012
average,euclidean,maxclust,15,0.0972
average,euclidean,maxclust,16,0.1008
average,euclidean,maxclust,17,0.0991
average,euclidean,maxclust,18,0.0943
average,euclidean,maxclust,19,0.0987
average,euclidean,maxclust,20,0.0979
average,euclidean,maxclust,21,0.1027
average,euclidean,maxclust,22,0.1077
average,euclidean,maxclust,23,0.1069
average,euclidean,maxclust,24,0.1051
average,euclidean,maxclust,25,0.104
average,euclidean,distance,5.0,0.1617
average,euclidean,distance,10.0,0.1157
average,euclidean,distance,15.0,0.0997
