linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,18,0.1718
complete,euclidean,maxclust,19,0.1743
complete,euclidean,maxclust,20,0.1748
complete,euclidean,maxclust,21,0.1768
complete,euclidean,maxclust,22,0.1843
complete,euclidean,maxclust,23,0.1955
complete,euclidean,maxclust,24,0.1942
complete,euclidean,maxclust,25,0.2006
complete,euclidean,distance,5.0,0.3159
complete,euclidean,distance,10.0,0.3446
complete,euclidean,distance,15.0,0.3245
complete,euclidean,distance,20.0,0.1365
complete,cityblock,maxclust,2,0.1183
complete,cityblock,maxclust,3,0.1278
complete,cityblock,maxclust,4,0.1038
complete,cityblock,maxclust,5,0.116
complete,cityblock,maxclust,6,0.1123
complete,cityblock,maxclust,7,0.1216
complete,cityblock,maxclust,8,0.1495
complete,cityblock,maxclust,9,0.1535
complete,cityblock,maxclust,10,0.1858
complete,cityblock,maxclust,11,0.1857
complete,cityblock,maxclust,12,0.1929
complete,cityblock,maxclust,13,0.2011
complete,cityblock,maxclust,14,0.2064
complete,cityblock,maxclust,15,0.2083
complete,cityblock,maxclust,16,0.2098
complete,cityblock,maxclust,17,0.2114
complete,cityblock,maxclust,18,0.2204
complete,cityblock,maxclust,19,0.2205
complete,cityblock,maxclust,20,0.2198
complete,cityblock,maxclust,21,0.2201
complete,cityblock,maxclust,22,0.2202
complete,cityblock,maxclust,23,0.2226
complete,cityblock,maxclust,24,0.2217
complete,cityblock,maxclust,25,0.2222
complete,cityblock,distance,5.0,0.1336
complete,cityblock,distance,10.0,0.1444
complete,cityblock,distance,15.0,0.1721
complete,cityblock,distance,20.0,0.1995
complete,cosine,maxclust,2,0.1348
complete,cosine,maxclust,3,0.1456
complete,cosine,maxclust,4,0.1473
complete,cosine,maxclust,5,0.1394
complete,cosine,maxclust,6,0.1239
complete,cosine,maxclust,7,0.1152
complete,cosine,maxclust,8,0.1222
complete,cosine,maxclust,9,0.1022
complete,cosine,maxclust,10,0.1327
complete,cosine,maxclust,11,0.1365
complete,cosine,maxclust,12,0.1477
complete,cosine,maxclust,13,0.1495
complete,cosine,maxclust,14,0.152
complete,cosine,maxclust,15,0.1502
complete,cosine,maxclust,16,0.1618
complete,cosine,maxclust,17,0.1599
complete,cosine,maxclust,18,0.1718
complete,cosine,maxclust,19,0.1743
complete,cosine,maxclust,20,0.1748
complete,cosine,maxclust,21,0.1768
complete,cosine,maxclust,22,0.1843
complete,cosine,maxclust,23,0.1955
complete,cosine,maxclust,24,0.1942
complete,cosine,maxclust,25,0.2006
complete,correlation,maxclust,2,0.1348
complete,correlation,maxclust,3,0.1456
complete,correlation,maxclust,4,0.1473
complete,correlation,maxclust,5,0.1394
complete,correlation,maxclust,6,0.1239
complete,correlation,maxclust,7,0.1152
complete,correlation,maxclust,8,0.1222
complete,correlation,maxclust,9,0.1022
complete,correlation,maxclust,10,0.1327
complete,correlation,maxclust,11,0.1365
complete,correlation,maxclust,12,0.1477
complete,correlation,maxclust,13,0.1495
complete,correlation,maxclust,14,0.152
complete,correlation,maxclust,15,0.1502
complete,correlation,maxclust,16,0.1618
complete,correlation,maxclust,17,0.1599
complete,correlation,maxclust,18,0.1718
complete,correlation,maxclust,19,0.1743
complete,correlation,maxclust,20,0.1748
complete,correlation,maxclust,21,0.1768
complete,correlation,maxclust,22,0.1843
complete,correlation,maxclust,23,0.1955
complete,correlation,maxclust,24,0.1942
complete,correlation,maxclust,25,0.2006
