linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.3969
ward,euclidean,maxclust,3,0.3002
ward,euclidean,maxclust,4,0.2455
ward,euclidean,maxclust,5,0.2183
ward,euclidean,maxclust,6,0.1779
ward,euclidean,maxclust,7,0.1731
ward,euclidean,maxclust,8,0.1462
ward,euclidean,maxclust,9,0.1337
ward,euclidean,maxclust,10,0.1111
ward,euclidean,maxclust,11,0.1097
ward,euclidean,maxclust,12,0.1101
ward,euclidean,maxclust,13,0.1128
ward,euclidean,maxclust,14,0.1161
ward,euclidean,maxclust,15,0.089
ward,euclidean,maxclust,16,0.0601
ward,euclidean,maxclust,17,0.063
ward,euclidean,maxclust,18,0.0668
ward,euclidean,maxclust,19,0.0699
ward,euclidean,maxclust,20,0.0666
ward,euclidean,maxclust,21,0.0675
ward,euclidean,maxclust,22,0.0682
ward,euclidean,maxclust,23,0.0694
ward,euclidean,maxclust,24,0.0699
ward,euclidean,maxclust,25,0.0664
ward,euclidean,distance,5.0,0.2464
ward,euclidean,distance,10.0,0.1945
ward,euclidean,distance,15.0,0.1537
ward,euclidean,distance,20.0,0.1204
average,euclidean,maxclust,2,0.3796
average,euclidean,maxclust,3,0.327
average,euclidean,maxclust,4,0.3
average,euclidean,maxclust,5,0.2954
average,euclidean,maxclust,6,0.267
average,euclidean,maxclust,7,0.2584
average,euclidean,maxclust,8,0.253
average,euclidean,maxclust,9,0.2526
average,euclidean,maxclust,10,0.2499
average,euclidean,maxclust,11,0.2459
average,euclidean,maxclust,12,0.2368
average,euclidean,maxclust,13,0.232
average,euclidean,maxclust,14,0.2116
average,euclidean,maxclust,15,0.2097
average,euclidean,maxclust,16,0.2075
average,euclidean,maxclust,17,0.2025
average,euclidean,maxclust,18,0.2015
average,euclidean,maxclust,19,0.1905
average,euclidean,maxclust,20,0.1886
average,euclidean,maxclust,21,0.1883
average,euclidean,maxclust,22,0.1839
average,euclidean,maxclust,23,0.1793
average,euclidean,maxclust,24,0.1769
average,euclidean,maxclust,25,0.176
average,euclidean,distance,5.0,0.1582
average,euclidean,distance,10.0,0.1116
average,euclidean,distance,15.0,0.253
average,euclidean,distance,20.0,0.3796
average,cityblock,maxclust,2,0.3892
average,cityblock,maxclust,3,0.2786
average,cityblock,maxclust,4,0.2773
average,cityblock,maxclust,5,0.2601
average,cityblock,maxclust,6,0.2557
average,cityblock,maxclust,7,0.2444
average,cityblock,maxclust,8,0.2407
average,cityblock,maxclust,9,0.2486
average,cityblock,maxclust,10,0.2473
average,cityblock,maxclust,11,0.2464
average,cityblock,maxclust,12,0.2353
average,cityblock,maxclust,13,0.2288
average,cityblock,maxclust,14,0.2196
average,cityblock,maxclust,15,0.2215
average,cityblock,maxclust,16,0.212
average,cityblock,maxclust,17,0.2061
average,cityblock,maxclust,18,0.2057
average,cityblock,maxclust,19,0.203
average,cityblock,maxclust,20,0.1971
average,cityblock,maxclust,21,0.1945
average,cityblock,maxclust,22,0.1963
average,cityblock,maxclust,23,0.191
average,cityblock,maxclust,24,0.1851
average,cityblock,maxclust,25,0.1821
average,cityblock,distance,5.0,0.1295
average,cityblock,distance,10.0,0.2319
average,cityblock,distance,15.0,0.2375
average,cityblock,distance,20.0,0.2251
complete,euclidean,maxclust,2,0.3602
complete,euclidean,maxclust,3,0.2483
complete,euclidean,maxclust,4,0.2338
complete,euclidean,maxclust,5,0.2307
complete,euclidean,maxclust,6,0.2227
complete,euclidean,maxclust,7,0.2219
complete,euclidean,maxclust,8,0.2175
complete,euclidean,maxclust,9,0.2134
complete,euclidean,maxclust,10,0.1327
complete,euclidean,maxclust,11,0.1322
complete,euclidean,maxclust,12,0.1277
complete,euclidean,maxclust,13,0.1293
complete,euclidean,maxclust,14,0.1308
complete,euclidean,maxclust,15,0.1137
complete,euclidean,maxclust,16,0.1138
complete,euclidean,maxclust,17,0.1135
complete,euclidean,maxclust,18,0.1135
complete,euclidean,maxclust,19,0.1139
complete,euclidean,maxclust,20,0.1148
complete,euclidean,maxclust,21,0.1133
complete,euclidean,maxclust,22,0.089
complete,euclidean,maxclust,23,0.0902
complete,euclidean,maxclust,24,0.0904
complete,euclidean,maxclust,25,0.0848
complete,euclidean,distance,5.0,0.1858
complete,euclidean,distance,10.0,0.0832
complete,euclidean,distance,15.0,0.0711
complete,euclidean,distance,20.0,0.0848
complete,cityblock,maxclust,2,0.1465
complete,cityblock,maxclust,3,0.1721
complete,cityblock,maxclust,4,0.1939
complete,cityblock,maxclust,5,0.16
complete,cityblock,maxclust,6,0.1405
complete,cityblock,maxclust,7,0.1414
complete,cityblock,maxclust,8,0.0642
complete,cityblock,maxclust,9,0.073
complete,cityblock,maxclust,10,0.071
complete,cityblock,maxclust,11,0.0616
complete,cityblock,maxclust,12,0.0607
complete,cityblock,maxclust,13,0.0651
complete,cityblock,maxclust,14,0.0625
complete,cityblock,maxclust,15,0.0625
complete,cityblock,maxclust,16,0.055
complete,cityblock,maxclust,17,0.0537
complete,cityblock,maxclust,18,0.0536
complete,cityblock,maxclust,19,0.0513
complete,cityblock,maxclust,20,0.0503
complete,cityblock,maxclust,21,0.0484
complete,cityblock,maxclust,22,0.0493
complete,cityblock,maxclust,23,0.0478
complete,cityblock,maxclust,24,0.0512
complete,cityblock,maxclust,25,0.0532
complete,cityblock,distance,5.0,0.1358
complete,cityblock,distance,10.0,0.2387
complete,cityblock,distance,15.0,0.2485
complete,cityblock,distance,20.0,0.2409
