linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.0849
ward,euclidean,maxclust,3,0.0682
ward,euclidean,maxclust,4,0.0647
ward,euclidean,maxclust,5,0.0652
ward,euclidean,maxclust,6,0.0693
ward,euclidean,maxclust,7,0.0716
ward,euclidean,maxclust,8,0.0744
ward,euclidean,maxclust,9,0.08
ward,euclidean,maxclust,10,0.0841
ward,euclidean,maxclust,11,0.0912
ward,euclidean,maxclust,12,0.0949
ward,euclidean,maxclust,13,0.1
ward,euclidean,maxclust,14,0.1052
ward,euclidean,maxclust,15,0.1117
ward,euclidean,maxclust,16,0.1176
ward,euclidean,maxclust,17,0.1224
ward,euclidean,maxclust,18,0.1281
ward,euclidean,maxclust,19,0.1338
ward,euclidean,maxclust,20,0.1378
ward,euclidean,maxclust,21,0.1442
ward,euclidean,maxclust,22,0.1477
ward,euclidean,maxclust,23,0.1502
ward,euclidean,maxclust,24,0.1535
ward,euclidean,maxclust,25,0.157
ward,euclidean,distance,5.0,0.144
ward,euclidean,distance,10.0,0.1179
ward,euclidean,distance,15.0,0.1095
ward,euclidean,distance,20.0,0.1076
average,euclidean,maxclust,2,0.0702
average,euclidean,maxclust,3,0.072
average,euclidean,maxclust,4,0.0649
average,euclidean,maxclust,5,0.0649
average,euclidean,maxclust,6,0.069
average,euclidean,maxclust,7,0.0702
average,euclidean,maxclust,8,0.0763
average,euclidean,maxclust,9,0.0812
average,euclidean,maxclust,10,0.0838
average,euclidean,maxclust,11,0.0912
average,euclidean,maxclust,12,0.097
average,euclidean,maxclust,13,0.102
average,euclidean,maxclust,14,0.1033
average,euclidean,maxclust,15,0.1101
average,euclidean,maxclust,16,0.1077
average,euclidean,maxclust,17,0.1131
average,euclidean,maxclust,18,0.119
average,euclidean,maxclust,19,0.1263
average,euclidean,maxclust,20,0.1326
average,euclidean,maxclust,21,0.1375
average,euclidean,maxclust,22,0.1422
average,euclidean,maxclust,23,0.1391
average,euclidean,maxclust,24,0.1423
average,euclidean,maxclust,25,0.1412
average,euclidean,distance,5.0,0.144
average,euclidean,distance,10.0,0.1295
average,euclidean,distance,15.0,0.1548
average,cityblock,maxclust,2,0.0762
average,cityblock,maxclust,3,0.0618
average,cityblock,maxclust,4,0.0593
average,cityblock,maxclust,5,0.0559
average,cityblock,maxclust,6,0.0611
average,cityblock,maxclust,7,0.059
average,cityblock,maxclust,8,0.0639
average,cityblock,maxclust,9,0.0754
average,cityblock,maxclust,10,0.0815
average,cityblock,maxclust,11,0.0859
average,cityblock,maxclust,12,0.0903
average,cityblock,maxclust,13,0.0956
average,cityblock,maxclust,14,0.0998
average,cityblock,maxclust,15,0.1045
average,cityblock,maxclust,16,0.11
average,cityblock,maxclust,17,0.1134
average,cityblock,maxclust,18,0.1133
average,cityblock,maxclust,19,0.1213
average,cityblock,maxclust,20,0.1234
