linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,21,-0.01
complete,euclidean,maxclust,22,-0.0103
complete,euclidean,maxclust,23,-0.0092
complete,euclidean,maxclust,24,-0.0094
complete,euclidean,maxclust,25,-0.0104
complete,euclidean,distance,5.0,0.0063
complete,euclidean,distance,10.0,0.1509
complete,euclidean,distance,15.0,0.0551
complete,euclidean,distance,20.0,-0.0128
complete,cityblock,maxclust,2,0.0104
complete,cityblock,maxclust,3,0.0096
complete,cityblock,maxclust,4,0.0014
complete,cityblock,maxclust,5,-0.0056
complete,cityblock,maxclust,6,-0.002
complete,cityblock,maxclust,7,-0.0008
complete,cityblock,maxclust,8,-0.0026
complete,cityblock,maxclust,9,-0.004
complete,cityblock,maxclust,10,-0.0031
complete,cityblock,maxclust,11,-0.0054
complete,cityblock,maxclust,12,-0.0058
complete,cityblock,maxclust,13,-0.0085
complete,cityblock,maxclust,14,-0.008
complete,cityblock,maxclust,15,-0.0074
complete,cityblock,maxclust,16,-0.0085
complete,cityblock,maxclust,17,-0.0087
complete,cityblock,maxclust,18,-0.0095
complete,cityblock,maxclust,19,-0.0067
complete,cityblock,maxclust,20,-0.0081
complete,cityblock,maxclust,21,-0.0103
complete,cityblock,maxclust,22,-0.01
complete,cityblock,maxclust,23,-0.009
complete,cityblock,maxclust,24,-0.0084
complete,cityblock,maxclust,25,-0.0089
complete,cosine,maxclust,2,0.0057
complete,cosine,maxclust,3,0.0046
complete,cosine,maxclust,4,0.0009
complete,cosine,maxclust,5,-0.0
complete,cosine,maxclust,6,-0.0042
complete,cosine,maxclust,7,-0.0021
complete,cosine,maxclust,8,-0.0043
complete,cosine,maxclust,9,-0.0045
complete,cosine,maxclust,10,-0.0035
complete,cosine,maxclust,11,-0.0052
complete,cosine,maxclust,12,-0.0049
complete,cosine,maxclust,13,-0.0055
complete,cosine,maxclust,14,-0.0068
complete,cosine,maxclust,15,-0.0068
complete,cosine,maxclust,16,-0.0076
complete,cosine,maxclust,17,-0.0101
complete,cosine,maxclust,18,-0.0097
complete,cosine,maxclust,19,-0.0084
complete,cosine,maxclust,20,-0.0093
complete,cosine,maxclust,21,-0.0085
complete,cosine,maxclust,22,-0.0081
complete,cosine,maxclust,23,-0.0101
complete,cosine,maxclust,24,-0.0102
complete,cosine,maxclust,25,-0.01
complete,correlation,maxclust,2,0.0068
complete,correlation,maxclust,3,0.0048
complete,correlation,maxclust,4,0.0067
complete,correlation,maxclust,5,0.0035
complete,correlation,maxclust,6,-0.0024
complete,correlation,maxclust,7,-0.0028
complete,correlation,maxclust,8,-0.0041
complete,correlation,maxclust,9,-0.0063
complete,correlation,maxclust,10,-0.0064
complete,correlation,maxclust,11,-0.0071
complete,correlation,maxclust,12,-0.0076
complete,correlation,maxclust,13,-0.0064
complete,correlation,maxclust,14,-0.0065
complete,correlation,maxclust,15,-0.0062
complete,correlation,maxclust,16,-0.0081
complete,correlation,maxclust,17,-0.008
complete,correlation,maxclust,18,-0.0085
complete,correlation,maxclust,19,-0.0101
complete,correlation,maxclust,20,-0.0099
complete,correlation,maxclust,21,-0.0099
complete,correlation,maxclust,22,-0.0098
complete,correlation,maxclust,23,-0.0105
complete,correlation,maxclust,24,-0.0095
complete,correlation,maxclust,25,-0.0091
