linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,19,0.0799
complete,euclidean,maxclust,20,0.0835
complete,euclidean,maxclust,21,0.0814
complete,euclidean,maxclust,22,0.0834
complete,euclidean,maxclust,23,0.0829
complete,euclidean,maxclust,24,0.0857
complete,euclidean,maxclust,25,0.0894
complete,euclidean,distance,5.0,0.1919
complete,euclidean,distance,10.0,0.2168
complete,euclidean,distance,15.0,0.2185
complete,euclidean,distance,20.0,0.0764
complete,cityblock,maxclust,2,0.0734
complete,cityblock,maxclust,3,0.0767
complete,cityblock,maxclust,4,0.0599
complete,cityblock,maxclust,5,0.074
complete,cityblock,maxclust,6,0.0637
complete,cityblock,maxclust,7,0.0605
complete,cityblock,maxclust,8,0.0504
complete,cityblock,maxclust,9,0.0855
complete,cityblock,maxclust,10,0.0825
complete,cityblock,maxclust,11,0.0776
complete,cityblock,maxclust,12,0.0769
complete,cityblock,maxclust,13,0.0672
complete,cityblock,maxclust,14,0.067
complete,cityblock,maxclust,15,0.0682
complete,cityblock,maxclust,16,0.0676
complete,cityblock,maxclust,17,0.0669
complete,cityblock,maxclust,18,0.0675
complete,cityblock,maxclust,19,0.0666
complete,cityblock,maxclust,20,0.0703
complete,cityblock,maxclust,21,0.0709
complete,cityblock,maxclust,22,0.0671
complete,cityblock,maxclust,23,0.0653
complete,cityblock,maxclust,24,0.0609
complete,cityblock,maxclust,25,0.0627
complete,cityblock,distance,10.0,0.0143
complete,cityblock,distance,15.0,0.0616
complete,cityblock,distance,20.0,0.1059
complete,cosine,maxclust,2,0.0933
complete,cosine,maxclust,3,0.0782
complete,cosine,maxclust,4,0.0806
complete,cosine,maxclust,5,0.0788
complete,cosine,maxclust,6,0.0723
complete,cosine,maxclust,7,0.062
complete,cosine,maxclust,8,0.0611
complete,cosine,maxclust,9,0.0432
complete,cosine,maxclust,10,0.0594
complete,cosine,maxclust,11,0.0809
complete,cosine,maxclust,12,0.0844
complete,cosine,maxclust,13,0.0702
complete,cosine,maxclust,14,0.0685
complete,cosine,maxclust,15,0.0729
complete,cosine,maxclust,16,0.076
complete,cosine,maxclust,17,0.073
complete,cosine,maxclust,18,0.0764
complete,cosine,maxclust,19,0.0799
complete,cosine,maxclust,20,0.0835
complete,cosine,maxclust,21,0.0814
complete,cosine,maxclust,22,0.0834
complete,cosine,maxclust,23,0.0829
complete,cosine,maxclust,24,0.0857
complete,cosine,maxclust,25,0.0894
complete,correlation,maxclust,2,0.0933
complete,correlation,maxclust,3,0.0782
complete,correlation,maxclust,4,0.0806
complete,correlation,maxclust,5,0.0788
complete,correlation,maxclust,6,0.0723
complete,correlation,maxclust,7,0.062
complete,correlation,maxclust,8,0.0611
complete,correlation,maxclust,9,0.0432
complete,correlation,maxclust,10,0.0594
complete,correlation,maxclust,11,0.0809
complete,correlation,maxclust,12,0.0844
complete,correlation,maxclust,13,0.0702
complete,correlation,maxclust,14,0.0685
complete,correlation,maxclust,15,0.0729
complete,correlation,maxclust,16,0.076
complete,correlation,maxclust,17,0.073
complete,correlation,maxclust,18,0.0764
complete,correlation,maxclust,19,0.0799
complete,correlation,maxclust,20,0.0835
complete,correlation,maxclust,21,0.0814
complete,correlation,maxclust,22,0.0834
complete,correlation,maxclust,23,0.0829
complete,correlation,maxclust,24,0.0857
complete,correlation,maxclust,25,0.0894
