linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.0435
ward,euclidean,maxclust,3,0.0456
ward,euclidean,maxclust,4,0.0484
ward,euclidean,maxclust,5,0.056
ward,euclidean,maxclust,6,0.058
ward,euclidean,maxclust,7,0.0569
ward,euclidean,maxclust,8,0.0639
ward,euclidean,maxclust,9,0.0689
ward,euclidean,maxclust,10,0.0721
ward,euclidean,maxclust,11,0.0767
ward,euclidean,maxclust,12,0.0828
ward,euclidean,maxclust,13,0.0907
ward,euclidean,maxclust,14,0.0969
ward,euclidean,maxclust,15,0.1003
ward,euclidean,maxclust,16,0.1052
ward,euclidean,maxclust,17,0.1088
ward,euclidean,maxclust,18,0.1122
ward,euclidean,maxclust,19,0.1184
ward,euclidean,maxclust,20,0.1225
ward,euclidean,maxclust,21,0.1224
ward,euclidean,maxclust,22,0.1231
ward,euclidean,maxclust,23,0.1275
ward,euclidean,maxclust,24,0.1324
ward,euclidean,maxclust,25,0.1326
ward,euclidean,distance,5.0,0.1196
ward,euclidean,distance,10.0,0.1193
ward,euclidean,distance,15.0,0.1074
ward,euclidean,distance,20.0,0.1089
average,euclidean,maxclust,2,0.0466
average,euclidean,maxclust,3,0.045
average,euclidean,maxclust,4,0.0501
average,euclidean,maxclust,5,0.0517
average,euclidean,maxclust,6,0.0621
average,euclidean,maxclust,7,0.0639
average,euclidean,maxclust,8,0.0667
average,euclidean,maxclust,9,0.0718
average,euclidean,maxclust,10,0.0734
average,euclidean,maxclust,11,0.0811
average,euclidean,maxclust,12,0.0855
average,euclidean,maxclust,13,0.0915
average,euclidean,maxclust,14,0.0904
average,euclidean,maxclust,15,0.0936
average,euclidean,maxclust,16,0.0907
average,euclidean,maxclust,17,0.0957
average,euclidean,maxclust,18,0.0944
average,euclidean,maxclust,19,0.101
average,euclidean,maxclust,20,0.109
average,euclidean,maxclust,21,0.1121
average,euclidean,maxclust,22,0.1133
average,euclidean,maxclust,23,0.1215
average,euclidean,maxclust,24,0.1236
average,euclidean,maxclust,25,0.1271
average,euclidean,distance,5.0,0.1201
average,euclidean,distance,10.0,0.1312
average,euclidean,distance,15.0,0.1851
average,cityblock,maxclust,2,0.0331
average,cityblock,maxclust,3,0.0395
average,cityblock,maxclust,4,0.0375
average,cityblock,maxclust,5,0.0387
average,cityblock,maxclust,6,0.0412
average,cityblock,maxclust,7,0.0408
average,cityblock,maxclust,8,0.0426
average,cityblock,maxclust,9,0.0575
average,cityblock,maxclust,10,0.0619
average,cityblock,maxclust,11,0.0628
average,cityblock,maxclust,12,0.0719
average,cityblock,maxclust,13,0.07
average,cityblock,maxclust,14,0.0731
average,cityblock,maxclust,15,0.08
average,cityblock,maxclust,16,0.0803
average,cityblock,maxclust,17,0.0932
average,cityblock,maxclust,18,0.0997
average,cityblock,maxclust,19,0.1139
average,cityblock,maxclust,20,0.1204
average,cityblock,maxclust,21,0.1204
average,cityblock,maxclust,22,0.12
average,cityblock,maxclust,23,0.1198
average,cityblock,maxclust,24,0.1265
average,cityblock,maxclust,25,0.1249
average,cosine,maxclust,2,0.0461
average,cosine,maxclust,3,0.0431
average,cosine,maxclust,4,0.0489
average,cosine,maxclust,5,0.0543
average,cosine,maxclust,6,0.0599
average,cosine,maxclust,7,0.062
average,cosine,maxclust,8,0.0693
average,cosine,maxclust,9,0.0742
average,cosine,maxclust,10,0.0795
average,cosine,maxclust,11,0.0851
average,cosine,maxclust,12,0.0901
average,cosine,maxclust,13,0.0946
average,cosine,maxclust,14,0.1032
average,cosine,maxclust,15,0.1085
average,cosine,maxclust,16,0.1116
average,cosine,maxclust,17,0.1177
average,cosine,maxclust,18,0.1272
average,cosine,maxclust,19,0.1303
average,cosine,maxclust,20,0.1284
average,cosine,maxclust,21,0.1314
average,cosine,maxclust,22,0.1361
average,cosine,maxclust,23,0.1395
average,cosine,maxclust,24,0.1442
average,cosine,maxclust,25,0.1459
average,correlation,maxclust,2,0.0461
average,correlation,maxclust,3,0.0431
average,correlation,maxclust,4,0.0489
average,correlation,maxclust,5,0.0543
average,correlation,maxclust,6,0.0599
average,correlation,maxclust,7,0.062
average,correlation,maxclust,8,0.0693
average,correlation,maxclust,9,0.0742
average,correlation,maxclust,10,0.0795
average,correlation,maxclust,11,0.0851
average,correlation,maxclust,12,0.0901
average,correlation,maxclust,13,0.0946
average,correlation,maxclust,14,0.1032
average,correlation,maxclust,15,0.1085
average,correlation,maxclust,16,0.1116
average,correlation,maxclust,17,0.1177
average,correlation,maxclust,18,0.1272
average,correlation,maxclust,19,0.1303
average,correlation,maxclust,20,0.1284
average,correlation,maxclust,21,0.1314
average,correlation,maxclust,22,0.1361
average,correlation,maxclust,23,0.1395
average,correlation,maxclust,24,0.1442
average,correlation,maxclust,25,0.1459
complete,euclidean,maxclust,2,0.0387
complete,euclidean,maxclust,3,0.0329
complete,euclidean,maxclust,4,0.0238
complete,euclidean,maxclust,5,0.0209
complete,euclidean,maxclust,6,0.0261
complete,euclidean,maxclust,7,0.0332
complete,euclidean,maxclust,8,0.0291
complete,euclidean,maxclust,9,0.0293
complete,euclidean,maxclust,10,0.0306
complete,euclidean,maxclust,11,0.0295
complete,euclidean,maxclust,12,0.0308
complete,euclidean,maxclust,13,0.0374
complete,euclidean,maxclust,14,0.0371
complete,euclidean,maxclust,15,0.0409
complete,euclidean,maxclust,16,0.0426
complete,euclidean,maxclust,17,0.0416
complete,euclidean,maxclust,18,0.0445
complete,euclidean,maxclust,19,0.0476
complete,euclidean,maxclust,20,0.0498
complete,euclidean,maxclust,21,0.0526
complete,euclidean,maxclust,22,0.0537
complete,euclidean,maxclust,23,0.0546
complete,euclidean,maxclust,24,0.0562
complete,euclidean,maxclust,25,0.0556
complete,euclidean,distance,5.0,0.1194
complete,euclidean,distance,10.0,0.094
complete,euclidean,distance,15.0,0.1019
complete,euclidean,distance,20.0,0.0681
complete,cityblock,maxclust,2,0.0313
complete,cityblock,maxclust,3,0.0278
complete,cityblock,maxclust,4,0.0267
complete,cityblock,maxclust,5,0.0365
complete,cityblock,maxclust,6,0.0349
complete,cityblock,maxclust,7,0.0322
complete,cityblock,maxclust,8,0.0401
complete,cityblock,maxclust,9,0.0411
complete,cityblock,maxclust,10,0.043
complete,cityblock,maxclust,11,0.0489
complete,cityblock,maxclust,12,0.0508
complete,cityblock,maxclust,13,0.0533
complete,cityblock,maxclust,14,0.0563
complete,cityblock,maxclust,15,0.0575
complete,cityblock,maxclust,16,0.0665
complete,cityblock,maxclust,17,0.0695
complete,cityblock,maxclust,18,0.0742
complete,cityblock,maxclust,19,0.0792
complete,cityblock,maxclust,20,0.082
complete,cityblock,maxclust,21,0.0805
complete,cityblock,maxclust,22,0.0851
complete,cityblock,maxclust,23,0.0901
complete,cityblock,maxclust,24,0.0887
complete,cityblock,maxclust,25,0.0905
complete,cosine,maxclust,2,0.0387
complete,cosine,maxclust,3,0.0329
complete,cosine,maxclust,4,0.0238
complete,cosine,maxclust,5,0.0209
complete,cosine,maxclust,6,0.0261
complete,cosine,maxclust,7,0.0332
complete,cosine,maxclust,8,0.0291
complete,cosine,maxclust,9,0.0293
complete,cosine,maxclust,10,0.0306
complete,cosine,maxclust,11,0.0295
complete,cosine,maxclust,12,0.0308
complete,cosine,maxclust,13,0.0374
complete,cosine,maxclust,14,0.0371
complete,cosine,maxclust,15,0.0409
complete,cosine,maxclust,16,0.0426
complete,cosine,maxclust,17,0.0416
complete,cosine,maxclust,18,0.0445
complete,cosine,maxclust,19,0.0476
complete,cosine,maxclust,20,0.0498
complete,cosine,maxclust,21,0.0526
complete,cosine,maxclust,22,0.0537
complete,cosine,maxclust,23,0.0546
complete,cosine,maxclust,24,0.0562
complete,cosine,maxclust,25,0.0556
complete,correlation,maxclust,2,0.0387
