linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,19,0.0839
complete,euclidean,maxclust,20,0.0861
complete,euclidean,maxclust,21,0.0824
complete,euclidean,maxclust,22,0.0805
complete,euclidean,maxclust,23,0.0781
complete,euclidean,maxclust,24,0.0778
complete,euclidean,maxclust,25,0.079
complete,euclidean,distance,5.0,0.0903
complete,euclidean,distance,10.0,0.1159
complete,euclidean,distance,15.0,0.1559
complete,euclidean,distance,20.0,0.0861
complete,cityblock,maxclust,2,0.0798
complete,cityblock,maxclust,3,0.0562
complete,cityblock,maxclust,4,0.062
complete,cityblock,maxclust,5,0.0656
complete,cityblock,maxclust,6,0.0917
complete,cityblock,maxclust,7,0.091
complete,cityblock,maxclust,8,0.0963
complete,cityblock,maxclust,9,0.0973
complete,cityblock,maxclust,10,0.1006
complete,cityblock,maxclust,11,0.0984
complete,cityblock,maxclust,12,0.0979
complete,cityblock,maxclust,13,0.1096
complete,cityblock,maxclust,14,0.1093
complete,cityblock,maxclust,15,0.1139
complete,cityblock,maxclust,16,0.1143
complete,cityblock,maxclust,17,0.1175
complete,cityblock,maxclust,18,0.1154
complete,cityblock,maxclust,19,0.1169
complete,cityblock,maxclust,20,0.1168
complete,cityblock,maxclust,21,0.12
complete,cityblock,maxclust,22,0.1276
complete,cityblock,maxclust,23,0.127
complete,cityblock,maxclust,24,0.1261
complete,cityblock,maxclust,25,0.1263
complete,cityblock,distance,10.0,0.0003
complete,cityblock,distance,15.0,0.0085
complete,cityblock,distance,20.0,0.0241
complete,cosine,maxclust,2,0.1033
complete,cosine,maxclust,3,0.1007
complete,cosine,maxclust,4,0.1028
complete,cosine,maxclust,5,0.1026
complete,cosine,maxclust,6,0.0895
complete,cosine,maxclust,7,0.09
complete,cosine,maxclust,8,0.084
complete,cosine,maxclust,9,0.067
complete,cosine,maxclust,10,0.0714
complete,cosine,maxclust,11,0.0741
complete,cosine,maxclust,12,0.0706
complete,cosine,maxclust,13,0.0664
complete,cosine,maxclust,14,0.064
complete,cosine,maxclust,15,0.0636
complete,cosine,maxclust,16,0.0768
complete,cosine,maxclust,17,0.0805
complete,cosine,maxclust,18,0.0839
complete,cosine,maxclust,19,0.0839
complete,cosine,maxclust,20,0.0861
complete,cosine,maxclust,21,0.0824
complete,cosine,maxclust,22,0.0805
complete,cosine,maxclust,23,0.0781
complete,cosine,maxclust,24,0.0778
complete,cosine,maxclust,25,0.079
complete,correlation,maxclust,2,0.1033
complete,correlation,maxclust,3,0.1007
complete,correlation,maxclust,4,0.1028
complete,correlation,maxclust,5,0.1026
complete,correlation,maxclust,6,0.0895
complete,correlation,maxclust,7,0.09
complete,correlation,maxclust,8,0.084
complete,correlation,maxclust,9,0.067
complete,correlation,maxclust,10,0.0714
complete,correlation,maxclust,11,0.0741
complete,correlation,maxclust,12,0.0706
complete,correlation,maxclust,13,0.0664
complete,correlation,maxclust,14,0.064
complete,correlation,maxclust,15,0.0636
complete,correlation,maxclust,16,0.0768
complete,correlation,maxclust,17,0.0805
complete,correlation,maxclust,18,0.0839
complete,correlation,maxclust,19,0.0839
complete,correlation,maxclust,20,0.0861
complete,correlation,maxclust,21,0.0824
complete,correlation,maxclust,22,0.0805
complete,correlation,maxclust,23,0.0781
complete,correlation,maxclust,24,0.0778
complete,correlation,maxclust,25,0.079
