linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.0044
ward,euclidean,maxclust,3,-0.0099
ward,euclidean,maxclust,4,-0.0112
ward,euclidean,maxclust,5,-0.0111
ward,euclidean,maxclust,6,-0.013
ward,euclidean,maxclust,7,-0.0126
ward,euclidean,maxclust,8,-0.0124
ward,euclidean,maxclust,9,-0.0121
ward,euclidean,maxclust,10,-0.0116
ward,euclidean,maxclust,11,-0.0109
ward,euclidean,maxclust,12,-0.0115
ward,euclidean,maxclust,13,-0.0109
ward,euclidean,maxclust,14,-0.0112
ward,euclidean,maxclust,15,-0.0107
ward,euclidean,maxclust,16,-0.0106
ward,euclidean,maxclust,17,-0.0103
ward,euclidean,maxclust,18,-0.0109
ward,euclidean,maxclust,19,-0.0106
ward,euclidean,maxclust,20,-0.0103
ward,euclidean,maxclust,21,-0.0104
ward,euclidean,maxclust,22,-0.0098
ward,euclidean,maxclust,23,-0.0098
ward,euclidean,maxclust,24,-0.0097
ward,euclidean,maxclust,25,-0.0099
ward,euclidean,distance,5.0,0.0035
ward,euclidean,distance,10.0,0.0137
ward,euclidean,distance,15.0,0.0588
ward,euclidean,distance,20.0,0.022
average,euclidean,maxclust,2,0.0023
average,euclidean,maxclust,3,0.0013
average,euclidean,maxclust,4,0.0009
average,euclidean,maxclust,5,0.0003
average,euclidean,maxclust,6,0.0001
average,euclidean,maxclust,7,0.0003
average,euclidean,maxclust,8,0.0004
average,euclidean,maxclust,9,-0.0
average,euclidean,maxclust,10,-0.0
average,euclidean,maxclust,11,-0.0
average,euclidean,maxclust,12,-0.0003
average,euclidean,maxclust,13,-0.0003
average,euclidean,maxclust,14,-0.0006
average,euclidean,maxclust,15,-0.0012
average,euclidean,maxclust,16,-0.0009
average,euclidean,maxclust,17,-0.0009
average,euclidean,maxclust,18,-0.0007
average,euclidean,maxclust,19,-0.0002
average,euclidean,maxclust,20,-0.0002
average,euclidean,maxclust,21,0.0001
average,euclidean,maxclust,22,-0.0001
average,euclidean,maxclust,23,-0.0001
average,euclidean,maxclust,24,-0.0002
average,euclidean,maxclust,25,-0.0003
average,euclidean,distance,5.0,0.004
average,euclidean,distance,10.0,0.0136
average,euclidean,distance,15.0,0.0402
average,cityblock,maxclust,2,0.0042
average,cityblock,maxclust,3,-0.009
average,cityblock,maxclust,4,-0.016
average,cityblock,maxclust,5,-0.0213
average,cityblock,maxclust,6,-0.0269
average,cityblock,maxclust,7,-0.0295
average,cityblock,maxclust,8,-0.0306
average,cityblock,maxclust,9,-0.0318
average,cityblock,maxclust,10,-0.0326
average,cityblock,maxclust,11,-0.0339
average,cityblock,maxclust,12,-0.0347
average,cityblock,maxclust,13,-0.0354
average,cityblock,maxclust,14,-0.0365
average,cityblock,maxclust,15,-0.0373
average,cityblock,maxclust,16,-0.0377
average,cityblock,maxclust,17,-0.0382
average,cityblock,maxclust,18,-0.0392
average,cityblock,maxclust,19,-0.04
average,cityblock,maxclust,20,-0.0404
average,cityblock,maxclust,21,-0.0417
average,cityblock,maxclust,22,-0.0425
average,cityblock,maxclust,23,-0.0428
average,cityblock,maxclust,24,-0.0432
average,cityblock,maxclust,25,-0.0434
average,cityblock,distance,5.0,0.002
average,cityblock,distance,10.0,0.0031
average,cityblock,distance,15.0,0.0034
average,cityblock,distance,20.0,0.0038
average,cosine,maxclust,2,0.0024
average,cosine,maxclust,3,0.0011
average,cosine,maxclust,4,0.0005
average,cosine,maxclust,5,0.0
average,cosine,maxclust,6,0.0
average,cosine,maxclust,7,0.0001
average,cosine,maxclust,8,0.0003
average,cosine,maxclust,9,-0.0
average,cosine,maxclust,10,-0.0001
average,cosine,maxclust,11,-0.0002
average,cosine,maxclust,12,-0.0003
average,cosine,maxclust,13,-0.0001
average,cosine,maxclust,14,-0.0003
average,cosine,maxclust,15,-0.0001
average,cosine,maxclust,16,-0.0001
