linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.0277
ward,euclidean,maxclust,3,0.0189
ward,euclidean,maxclust,4,0.0173
ward,euclidean,maxclust,5,0.0164
ward,euclidean,maxclust,6,0.0167
ward,euclidean,maxclust,7,0.0186
ward,euclidean,maxclust,8,0.0187
ward,euclidean,maxclust,9,0.0203
ward,euclidean,maxclust,10,0.0213
ward,euclidean,maxclust,11,0.019
ward,euclidean,maxclust,12,0.017
ward,euclidean,maxclust,13,0.0171
ward,euclidean,maxclust,14,0.0171
ward,euclidean,maxclust,15,0.0171
ward,euclidean,maxclust,16,0.0183
ward,euclidean,maxclust,17,0.0192
ward,euclidean,maxclust,18,0.0205
ward,euclidean,maxclust,19,0.0218
ward,euclidean,maxclust,20,0.0207
ward,euclidean,maxclust,21,0.0219
ward,euclidean,maxclust,22,0.0211
ward,euclidean,maxclust,23,0.0179
ward,euclidean,maxclust,24,0.0148
ward,euclidean,maxclust,25,0.0141
ward,euclidean,distance,5.0,0.0211
ward,euclidean,distance,10.0,0.1924
ward,euclidean,distance,15.0,0.1876
ward,euclidean,distance,20.0,0.1235
average,euclidean,maxclust,2,0.0322
average,euclidean,maxclust,3,0.0224
average,euclidean,maxclust,4,0.0199
average,euclidean,maxclust,5,0.0164
average,euclidean,maxclust,6,0.0177
average,euclidean,maxclust,7,0.0167
average,euclidean,maxclust,8,0.0187
average,euclidean,maxclust,9,0.0192
average,euclidean,maxclust,10,0.0242
average,euclidean,maxclust,11,0.0248
average,euclidean,maxclust,12,0.0237
average,euclidean,maxclust,13,0.0236
average,euclidean,maxclust,14,0.0221
average,euclidean,maxclust,15,0.0215
average,euclidean,maxclust,16,0.0221
average,euclidean,maxclust,17,0.0206
average,euclidean,maxclust,18,0.0198
average,euclidean,maxclust,19,0.0187
average,euclidean,maxclust,20,0.0181
average,euclidean,maxclust,21,0.017
average,euclidean,maxclust,22,0.0165
average,euclidean,maxclust,23,0.0197
average,euclidean,maxclust,24,0.019
average,euclidean,maxclust,25,0.0183
average,euclidean,distance,5.0,0.0219
average,euclidean,distance,10.0,0.1887
average,euclidean,distance,15.0,0.0307
average,cityblock,maxclust,2,0.0273
average,cityblock,maxclust,3,0.0119
average,cityblock,maxclust,4,0.0198
average,cityblock,maxclust,5,0.0166
average,cityblock,maxclust,6,0.0156
average,cityblock,maxclust,7,0.0092
average,cityblock,maxclust,8,0.0126
average,cityblock,maxclust,9,0.016
average,cityblock,maxclust,10,0.0184
average,cityblock,maxclust,11,0.0214
average,cityblock,maxclust,12,0.0207
average,cityblock,maxclust,13,0.0233
average,cityblock,maxclust,14,0.0228
average,cityblock,maxclust,15,0.0209
average,cityblock,maxclust,16,0.0202
average,cityblock,maxclust,17,0.0184
average,cityblock,maxclust,18,0.0221
average,cityblock,maxclust,19,0.0202
average,cityblock,maxclust,20,0.0202
average,cityblock,maxclust,21,0.0197
average,cityblock,maxclust,22,0.0203
average,cityblock,maxclust,23,0.0197
average,cityblock,maxclust,24,0.0192
average,cityblock,maxclust,25,0.0204
average,cosine,maxclust,2,0.0294
average,cosine,maxclust,3,0.0224
average,cosine,maxclust,4,0.0194
average,cosine,maxclust,5,0.0129
average,cosine,maxclust,6,0.0133
average,cosine,maxclust,7,0.0146
average,cosine,maxclust,8,0.0175
average,cosine,maxclust,9,0.0196
average,cosine,maxclust,10,0.0178
average,cosine,maxclust,11,0.0194
average,cosine,maxclust,12,0.0173
average,cosine,maxclust,13,0.0193
average,cosine,maxclust,14,0.019
average,cosine,maxclust,15,0.019
average,cosine,maxclust,16,0.0166
average,cosine,maxclust,17,0.0156
average,cosine,maxclust,18,0.0144
average,cosine,maxclust,19,0.019
average,cosine,maxclust,20,0.0185
average,cosine,maxclust,21,0.0218
average,cosine,maxclust,22,0.02
average,cosine,maxclust,23,0.019
average,cosine,maxclust,24,0.0194
