linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.111
ward,euclidean,maxclust,3,0.0995
ward,euclidean,maxclust,4,0.0855
ward,euclidean,maxclust,5,0.0925
ward,euclidean,maxclust,6,0.0807
ward,euclidean,maxclust,7,0.0944
ward,euclidean,maxclust,8,0.084
ward,euclidean,maxclust,9,0.0607
ward,euclidean,maxclust,10,0.0691
ward,euclidean,maxclust,11,0.0682
ward,euclidean,maxclust,12,0.0602
ward,euclidean,maxclust,13,0.0613
ward,euclidean,maxclust,14,0.0603
ward,euclidean,maxclust,15,0.0633
ward,euclidean,maxclust,16,0.0693
ward,euclidean,maxclust,17,0.0661
ward,euclidean,maxclust,18,0.0708
ward,euclidean,maxclust,19,0.071
ward,euclidean,maxclust,20,0.0743
ward,euclidean,maxclust,21,0.0786
ward,euclidean,maxclust,22,0.0824
ward,euclidean,maxclust,23,0.0859
ward,euclidean,maxclust,24,0.0892
ward,euclidean,maxclust,25,0.0927
ward,euclidean,distance,5.0,0.2278
ward,euclidean,distance,10.0,0.2177
ward,euclidean,distance,15.0,0.1815
ward,euclidean,distance,20.0,0.1539
average,euclidean,maxclust,2,0.131
average,euclidean,maxclust,3,0.1164
average,euclidean,maxclust,4,0.1061
average,euclidean,maxclust,5,0.0994
average,euclidean,maxclust,6,0.1003
average,euclidean,maxclust,7,0.0987
average,euclidean,maxclust,8,0.1006
average,euclidean,maxclust,9,0.1208
average,euclidean,maxclust,10,0.1245
average,euclidean,maxclust,11,0.1263
average,euclidean,maxclust,12,0.1252
average,euclidean,maxclust,13,0.1255
average,euclidean,maxclust,14,0.1296
average,euclidean,maxclust,15,0.1293
average,euclidean,maxclust,16,0.1279
average,euclidean,maxclust,17,0.129
average,euclidean,maxclust,18,0.1287
average,euclidean,maxclust,19,0.1285
average,euclidean,maxclust,20,0.1262
average,euclidean,maxclust,21,0.1257
average,euclidean,maxclust,22,0.1237
average,euclidean,maxclust,23,0.1236
average,euclidean,maxclust,24,0.1241
average,euclidean,maxclust,25,0.1236
average,euclidean,distance,5.0,0.2148
average,euclidean,distance,10.0,0.2032
average,euclidean,distance,15.0,0.1088
average,cityblock,maxclust,2,0.1209
average,cityblock,maxclust,3,0.1014
average,cityblock,maxclust,4,0.0808
average,cityblock,maxclust,5,0.0845
average,cityblock,maxclust,6,0.0833
average,cityblock,maxclust,7,0.0872
average,cityblock,maxclust,8,0.0946
average,cityblock,maxclust,9,0.0919
average,cityblock,maxclust,10,0.0976
average,cityblock,maxclust,11,0.0986
average,cityblock,maxclust,12,0.0942
average,cityblock,maxclust,13,0.0967
average,cityblock,maxclust,14,0.1052
average,cityblock,maxclust,15,0.1047
average,cityblock,maxclust,16,0.1052
average,cityblock,maxclust,17,0.1048
average,cityblock,maxclust,18,0.1037
average,cityblock,maxclust,19,0.1059
average,cityblock,maxclust,20,0.1111
average,cityblock,maxclust,21,0.111
average,cityblock,maxclust,22,0.1112
average,cityblock,maxclust,23,0.1122
average,cityblock,maxclust,24,0.1139
average,cityblock,maxclust,25,0.1156
