linkage,metric,criterion,param,silhouette_score
ward,euclidean,maxclust,2,0.0494
ward,euclidean,maxclust,3,0.0435
ward,euclidean,maxclust,4,0.0453
ward,euclidean,maxclust,5,0.0471
ward,euclidean,maxclust,6,0.0431
ward,euclidean,maxclust,7,0.0404
ward,euclidean,maxclust,8,0.0402
ward,euclidean,maxclust,9,0.0447
ward,euclidean,maxclust,10,0.0472
ward,euclidean,maxclust,11,0.0504
ward,euclidean,maxclust,12,0.0459
ward,euclidean,maxclust,13,0.0436
ward,euclidean,maxclust,14,0.0406
ward,euclidean,maxclust,15,0.0431
ward,euclidean,maxclust,16,0.0447
ward,euclidean,maxclust,17,0.0455
ward,euclidean,maxclust,18,0.0471
ward,euclidean,maxclust,19,0.0496
ward,euclidean,maxclust,20,0.0477
ward,euclidean,maxclust,21,0.0494
ward,euclidean,maxclust,22,0.052
ward,euclidean,maxclust,23,0.0532
ward,euclidean,maxclust,24,0.0516
ward,euclidean,maxclust,25,0.0504
ward,euclidean,distance,5.0,0.0619
ward,euclidean,distance,10.0,0.1681
ward,euclidean,distance,15.0,0.1572
ward,euclidean,distance,20.0,0.1372
average,euclidean,maxclust,2,0.0471
average,euclidean,maxclust,3,0.0439
average,euclidean,maxclust,4,0.0408
average,euclidean,maxclust,5,0.0433
average,euclidean,maxclust,6,0.0485
average,euclidean,maxclust,7,0.0461
average,euclidean,maxclust,8,0.0524
average,euclidean,maxclust,9,0.0502
average,euclidean,maxclust,10,0.0504
average,euclidean,maxclust,11,0.0547
average,euclidean,maxclust,12,0.0552
average,euclidean,maxclust,13,0.0534
average,euclidean,maxclust,14,0.0522
average,euclidean,maxclust,15,0.0521
average,euclidean,maxclust,16,0.0506
average,euclidean,maxclust,17,0.0498
average,euclidean,maxclust,18,0.0534
average,euclidean,maxclust,19,0.0531
average,euclidean,maxclust,20,0.0536
average,euclidean,maxclust,21,0.0526
average,euclidean,maxclust,22,0.0527
average,euclidean,maxclust,23,0.0602
average,euclidean,maxclust,24,0.0592
average,euclidean,maxclust,25,0.0592
average,euclidean,distance,5.0,0.0748
average,euclidean,distance,10.0,0.1951
average,euclidean,distance,15.0,0.0804
average,cityblock,maxclust,2,0.0024
average,cityblock,maxclust,3,0.0222
average,cityblock,maxclust,4,-0.0012
average,cityblock,maxclust,5,0.0102
average,cityblock,maxclust,6,0.0088
average,cityblock,maxclust,7,-0.0058
average,cityblock,maxclust,8,0.0023
average,cityblock,maxclust,9,0.0152
average,cityblock,maxclust,10,0.0177
average,cityblock,maxclust,11,0.0177
average,cityblock,maxclust,12,0.026
average,cityblock,maxclust,13,0.0253
average,cityblock,maxclust,14,0.0264
average,cityblock,maxclust,15,0.0253
average,cityblock,maxclust,16,0.0268
average,cityblock,maxclust,17,0.0268
average,cityblock,maxclust,18,0.0249
average,cityblock,maxclust,19,0.0327
average,cityblock,maxclust,20,0.0334
average,cityblock,maxclust,21,0.0349
average,cityblock,maxclust,22,0.033
average,cityblock,maxclust,23,0.035
average,cityblock,maxclust,24,0.0419
average,cityblock,maxclust,25,0.0418
average,cityblock,distance,20.0,0.0011
average,cosine,maxclust,2,0.0464
average,cosine,maxclust,3,0.0365
average,cosine,maxclust,4,0.0434
average,cosine,maxclust,5,0.0474
average,cosine,maxclust,6,0.0508
average,cosine,maxclust,7,0.0541
average,cosine,maxclust,8,0.0477
average,cosine,maxclust,9,0.0502
average,cosine,maxclust,10,0.0494
average,cosine,maxclust,11,0.0494
average,cosine,maxclust,12,0.0494
average,cosine,maxclust,13,0.0502
average,cosine,maxclust,14,0.0536
average,cosine,maxclust,15,0.0534
average,cosine,maxclust,16,0.0519
average,cosine,maxclust,17,0.0511
average,cosine,maxclust,18,0.0497
average,cosine,maxclust,19,0.0517
average,cosine,maxclust,20,0.0519
average,cosine,maxclust,21,0.0507
average,cosine,maxclust,22,0.0515
average,cosine,maxclust,23,0.0506
average,cosine,maxclust,24,0.051
average,cosine,maxclust,25,0.0508
average,correlation,maxclust,2,0.0464
average,correlation,maxclust,3,0.0365
average,correlation,maxclust,4,0.0434
average,correlation,maxclust,5,0.0474
average,correlation,maxclust,6,0.0508
average,correlation,maxclust,7,0.0541
average,correlation,maxclust,8,0.0477
average,correlation,maxclust,9,0.0502
average,correlation,maxclust,10,0.0494
average,correlation,maxclust,11,0.0494
average,correlation,maxclust,12,0.0494
average,correlation,maxclust,13,0.0502
average,correlation,maxclust,14,0.0536
average,correlation,maxclust,15,0.0534
average,correlation,maxclust,16,0.0519
average,correlation,maxclust,17,0.0511
average,correlation,maxclust,18,0.0497
average,correlation,maxclust,19,0.0517
average,correlation,maxclust,20,0.0519
average,correlation,maxclust,21,0.0507
average,correlation,maxclust,22,0.0515
average,correlation,maxclust,23,0.0506
average,correlation,maxclust,24,0.051
average,correlation,maxclust,25,0.0508
complete,euclidean,maxclust,2,0.0376
complete,euclidean,maxclust,3,0.0246
complete,euclidean,maxclust,4,0.0157
complete,euclidean,maxclust,5,0.0151
complete,euclidean,maxclust,6,0.0171
complete,euclidean,maxclust,7,0.0134
complete,euclidean,maxclust,8,0.0176
complete,euclidean,maxclust,9,0.0138
complete,euclidean,maxclust,10,0.0185
complete,euclidean,maxclust,11,0.016
complete,euclidean,maxclust,12,0.0186
complete,euclidean,maxclust,13,0.0208
complete,euclidean,maxclust,14,0.0239
complete,euclidean,maxclust,15,0.0258
complete,euclidean,maxclust,16,0.0296
complete,euclidean,maxclust,17,0.036
complete,euclidean,maxclust,18,0.0367
complete,euclidean,maxclust,19,0.0383
complete,euclidean,maxclust,20,0.0378
complete,euclidean,maxclust,21,0.0395
complete,euclidean,maxclust,22,0.0415
complete,euclidean,maxclust,23,0.0421
complete,euclidean,maxclust,24,0.0428
complete,euclidean,maxclust,25,0.0393
complete,euclidean,distance,5.0,0.0602
complete,euclidean,distance,10.0,0.1619
complete,euclidean,distance,15.0,0.1207
complete,euclidean,distance,20.0,0.0492
complete,cityblock,maxclust,2,0.0379
complete,cityblock,maxclust,3,0.0199
complete,cityblock,maxclust,4,0.0103
complete,cityblock,maxclust,5,0.0177
complete,cityblock,maxclust,6,0.0093
complete,cityblock,maxclust,7,0.0127
complete,cityblock,maxclust,8,0.0167
complete,cityblock,maxclust,9,0.0174
complete,cityblock,maxclust,10,0.0205
complete,cityblock,maxclust,11,0.0182
complete,cityblock,maxclust,12,0.0171
complete,cityblock,maxclust,13,0.01
complete,cityblock,maxclust,14,0.0108
complete,cityblock,maxclust,15,0.0116
