linkage,metric,criterion,param,silhouette_score
complete,euclidean,maxclust,20,0.014
complete,euclidean,maxclust,21,0.016
complete,euclidean,maxclust,22,0.016
complete,euclidean,maxclust,23,0.0169
complete,euclidean,maxclust,24,0.0175
complete,euclidean,maxclust,25,0.0187
complete,euclidean,distance,5.0,0.0617
complete,euclidean,distance,10.0,0.1297
complete,euclidean,distance,15.0,0.1417
complete,euclidean,distance,20.0,0.0194
complete,cityblock,maxclust,2,0.0116
complete,cityblock,maxclust,3,0.0093
complete,cityblock,maxclust,4,0.0114
complete,cityblock,maxclust,5,0.0144
complete,cityblock,maxclust,6,0.0169
complete,cityblock,maxclust,7,0.015
complete,cityblock,maxclust,8,0.0184
complete,cityblock,maxclust,9,0.0209
complete,cityblock,maxclust,10,0.0231
complete,cityblock,maxclust,11,0.0234
complete,cityblock,maxclust,12,0.0239
complete,cityblock,maxclust,13,0.0246
complete,cityblock,maxclust,14,0.0244
complete,cityblock,maxclust,15,0.0281
complete,cityblock,maxclust,16,0.026
complete,cityblock,maxclust,17,0.024
complete,cityblock,maxclust,18,0.0279
complete,cityblock,maxclust,19,0.0322
complete,cityblock,maxclust,20,0.0285
complete,cityblock,maxclust,21,0.0322
complete,cityblock,maxclust,22,0.0303
complete,cityblock,maxclust,23,0.0306
complete,cityblock,maxclust,24,0.0375
complete,cityblock,maxclust,25,0.0365
complete,cityblock,distance,20.0,0.0004
complete,cosine,maxclust,2,0.0101
complete,cosine,maxclust,3,0.0085
complete,cosine,maxclust,4,0.0062
complete,cosine,maxclust,5,0.0075
complete,cosine,maxclust,6,0.0087
complete,cosine,maxclust,7,0.0091
complete,cosine,maxclust,8,0.0096
complete,cosine,maxclust,9,0.0102
complete,cosine,maxclust,10,0.01
complete,cosine,maxclust,11,0.0111
complete,cosine,maxclust,12,0.0101
complete,cosine,maxclust,13,0.0103
complete,cosine,maxclust,14,0.0119
complete,cosine,maxclust,15,0.0126
complete,cosine,maxclust,16,0.0123
complete,cosine,maxclust,17,0.0129
complete,cosine,maxclust,18,0.0123
complete,cosine,maxclust,19,0.0134
complete,cosine,maxclust,20,0.0171
complete,cosine,maxclust,21,0.0181
complete,cosine,maxclust,22,0.0187
complete,cosine,maxclust,23,0.0193
complete,cosine,maxclust,24,0.0208
complete,cosine,maxclust,25,0.0224
complete,correlation,maxclust,2,0.0092
complete,correlation,maxclust,3,0.0077
complete,correlation,maxclust,4,0.0085
complete,correlation,maxclust,5,0.0094
complete,correlation,maxclust,6,0.0096
complete,correlation,maxclust,7,0.0079
complete,correlation,maxclust,8,0.0094
complete,correlation,maxclust,9,0.0092
complete,correlation,maxclust,10,0.0097
complete,correlation,maxclust,11,0.0105
complete,correlation,maxclust,12,0.011
complete,correlation,maxclust,13,0.0099
complete,correlation,maxclust,14,0.0093
complete,correlation,maxclust,15,0.0088
complete,correlation,maxclust,16,0.0108
complete,correlation,maxclust,17,0.0116
complete,correlation,maxclust,18,0.0125
complete,correlation,maxclust,19,0.0144
complete,correlation,maxclust,20,0.014
complete,correlation,maxclust,21,0.016
complete,correlation,maxclust,22,0.016
complete,correlation,maxclust,23,0.0169
complete,correlation,maxclust,24,0.0175
complete,correlation,maxclust,25,0.0187
